Points "B_1 spline" "B_1 Derivative" "B_2 spline"
0.56 0.389842880232156 0.880513825879711 0.514863923523271
0.565 0.394253546312231 0.883749845802781 0.519078324068254
0.57 0.398680350414427 0.886968899803003 0.52328316085714
0.575 0.403123205673527 0.890170171291768 0.527478346189913
0.58 0.407582021106094 0.893352829557807 0.531663791846114
0.585 0.4120567015397 0.896516029705999 0.535839409084556
0.59 0.416547147541861 0.899658912602114 0.540005108643091
0.595 0.421053255348726 0.902780604823734 0.54416080073845
0.6 0.425574916793517 0.905880218617622 0.548306395066129
0.605 0.430112019234789 0.908956851863796 0.552441800800354
0.61 0.434664445484518 0.912009588046609 0.556566926594096
0.615 0.439232073736063 0.915037496233088 0.560681680579163
0.62 0.443814777492049 0.91803963105881 0.564785970366349
0.625 0.448412425492182 0.921015032721642 0.568879703045657
0.63 0.453024881641066 0.923962726983576 0.57296278518659
0.635 0.457652004936044 0.926881725181011 0.577035122838509
0.64 0.462293649395117 0.929771024243739 0.581096621531069
0.645 0.466949663984972 0.932629606722961 0.585147186274721
0.65 0.471619892549185 0.935456440828621 0.589186721561296
0.655 0.47630417373662 0.93825048047638 0.593215131364656
0.66 0.481002340930103 0.941010665344533 0.597232319141432
0.665 0.485714222175396 0.943735920941184 0.601238187831829
0.67 0.490439640110534 0.946425158681993 0.605232639860525
0.675 0.495178411895581 0.949077275978813 0.609215577137636
0.68 0.499930349142861 0.95169115633954 0.613186901059777
0.685 0.504695257847702 0.954265669479482 0.617146512511197
0.69 0.509472938319783 0.956799671444595 0.621094311865004
0.695 0.51426318511512 0.959292004746866 0.62503019898448
0.7 0.519065786968758 0.961741498512217 0.628954073224476
0.705 0.52388052672824 0.964146968641193 0.632865833432905
0.71 0.528707181287906 0.966507217982805 0.636765377952321
0.715 0.533545521524101 0.968821036521814 0.640652604621593
0.72 0.538395312231348 0.971087201579791 0.644527410777674
0.725 0.543256312059565 0.973304478030251 0.648389693257459
0.73 0.548128273452394 0.975471618528199 0.652239348399753
0.735 0.553010942586712 0.977587363754357 0.656076272047325
0.74 0.557904059313397 0.979650442674432 0.659900359549065
0.745 0.562807357099441 0.981659572813658 0.663711505762252
0.75 0.56772056297146 0.983613460546976 0.667509605054911
0.755 0.572643397460703 0.985510801405085 0.671294551308284
0.76 0.577575574549632 0.987350280396682 0.675066237919406
0.765 0.582516801620148 0.989130572347148 0.678824557803784
0.77 0.587466779403556 0.990850342253968 0.682569403398192
0.775 0.592425201932355 0.992508245659112 0.686300666663569
0.78 0.59739175649392 0.994102929038674 0.69001823908804
0.785 0.602366123586185 0.99563303020996 0.69372201169004
0.79 0.60734797687541 0.997097178756293 0.697411875021556
0.795 0.612336983156101 0.998493996469735 0.701087719171494
0.8 0.617332802313203 0.999822097811933 0.704749433769156
0.805 0.622335087286639 1.00108009039329 0.708396907987837
0.81 0.627343484038287 1.00226657547064 0.712030030548549
0.815 0.632357631521499 1.00338014846359 0.715648689723863
0.82 0.637377161653242 1.00441939948963 0.719252773341884
0.825 0.642401699288965 1.00538291391827 0.722842168790337
0.83 0.647430862200286 1.00626927294418 0.726416763020802
0.835 0.652464261055587 1.00707705417948 0.729976442553055
0.84 0.657501499403628 1.00780483226531 0.733521093479563
0.845 0.662542173660254 1.00845117950267 0.73705060147009
0.85 0.667585873098316 1.00901466650257 0.740564851776457
0.855 0.672632179840887 1.00949386285554 0.74406372923742
0.86 0.677680668857871 1.0098873378205 0.747547118283699
0.865 0.68273090796611 1.01019366103289 0.751014902943139
0.87 0.687782457833075 1.01041140323207 0.754466966846008
0.875 0.692834871984246 1.01053913700791 0.757903193230449
0.88 0.697887696814269 1.01057543756638 0.761323464948058
0.885 0.702940471601992 1.01051888351411 0.764727664469623
0.89 0.707992728529464 1.01036805766175 0.768115673890998
0.895 0.713043992705011 1.01012154784576 0.771487374939134
0.9 0.718093782190447 1.00977794776867 0.774842648978247
0.905 0.723141608032552 1.00933585785744 0.778181377016149
0.91 0.728186974298872 1.00879388613954 0.781503439710727
0.915 0.73322937811795 1.00815064913659 0.784808717376568
0.92 0.738268309724066 1.00740477277513 0.788097089991754
0.925 0.743303252506576 1.00655489331418 0.791368437204797
0.93 0.748333683063922 1.00559965828907 0.794622638341743
0.935 0.753359071262411 1.00453772747127 0.797859572413434
0.94 0.758378880299829 1.00336777384361 0.801079118122924
0.945 0.76339256677396 1.00208848459026 0.804281153873061
0.95 0.768399580756104 1.00069856210131 0.807465557774236
0.955 0.773399365869645 0.999196724990766 0.81063220765229
0.96 0.778391359373741 0.997581709127927 0.813780981056585
0.965 0.783374992252209 0.995852268681015 0.816911755268255
0.97 0.788349689307648 0.994007177172628 0.820024407308608
0.975 0.793314869260878 0.992045228546175 0.823118813947707
0.98 0.798269944855727 0.989965238242455 0.826194851713126
0.985 0.803214322969232 0.987766044285641 0.82925239689886
0.99 0.808147404727288 0.985446508377846 0.832291325574432
0.995 0.81306858562579 0.983005517001208 0.835311513594151
1 0.817977255657304 0.980441982526758 0.838312836606561
1.005 0.822872799443291 0.977754844328995 0.841295170064055
1.01 0.827754596371925 0.974943069905038 0.844258389232676
1.015 0.832622020741515 0.972005655997734 0.847202369202086
1.02 0.837474441909537 0.968941629720998 0.850126984895721
1.025 0.842311224447316 0.965750049686861 0.85303211108112
1.03 0.847131728300331 0.962430007132916 0.855917622380439
1.035 0.851935308954157 0.958980627048405 0.858783393281146
1.04 0.85672131760604 0.955401069298929 0.861629298146894
1.045 0.861489101342081 0.951690529747324 0.864455211228579
1.05 0.866238003320013 0.947848241369627 0.867261006675583
1.055 0.870967362957551 0.943873475366956 0.870046558547198
1.06 0.875676516126274 0.939765542266585 0.87281174082424
1.065 0.880364795350997 0.935523793018191 0.875556427420838
1.07 0.885031530014604 0.931147620078029 0.87828049219642
1.075 0.889676046568259 0.92663645848171 0.880983808967877
1.08 0.894297668746971 0.921989786904785 0.883666251521918
1.085 0.898895717790402 0.91720712870859 0.886327693627609
1.09 0.903469512668891 0.912288052970485 0.888968009049101
1.095 0.908018370314562 0.90723217549662 0.891587071558541
1.1 0.912541605857473 0.902039159816205 0.89418475494918
1.105 0.917038532866665 0.896708718155178 0.896760933048655
1.11 0.921508463596039 0.891240612388314 0.899315479732473
1.115 0.925950709234931 0.885634654967776 0.901848268937664
1.12 0.930364580163274 0.879890709827031 0.904359174676647
1.125 0.934749386211199 0.87400869325816 0.906848071051259
1.13 0.939104436922973 0.867988574761226 0.909314832266981
1.135 0.943429041825099 0.861830377864411 0.911759332647357
1.14 0.947722510698438 0.855534180912878 0.914181446648587
1.145 0.951984153854207 0.849100117825326 0.916581048874315
1.15 0.956213282413657 0.842528378816411 0.9189580140906
1.155 0.960409208591296 0.835819211083871 0.92131221724107
1.16 0.964571245981438 0.828972919458518 0.923643533462261
1.165 0.968698709847918 0.821989867015985 0.925951838099148
1.17 0.972790917416759 0.81487047564861 0.928237006720838
1.175 0.976847188171605 0.807615226596199 0.930498915136472
1.18 0.980866844151689 0.800224660934187 0.932737439411285
1.185 0.984849210252151 0.79269938001798 0.934952455882862
1.19 0.988793614526446 0.785040045882187 0.937143841177558
1.195 0.992699388490644 0.777247381593418 0.939311472227111
1.2 0.996565867429375 0.769322171555589 0.941455226285422
1.205 1.00039239070318 0.761265261766421 0.943574980945512
1.21 1.00417830205701 0.753077560024171 0.945670614156648
1.215 1.00792294992964 0.744760036083538 0.947742004241656
1.22 1.01162568776376 0.736313721759665 0.949789029914382
1.225 1.01528587431636 0.727739710979397 0.951811570297343
1.23 1.0189028739694 0.719039159778904 0.95380950493953
1.235 1.02247605704016 0.710213286246898 0.955782713834382
1.24 1.02600480009127 0.701263370412663 0.957731077437925
1.245 1.02948848624003 0.692190754078243 0.959654476687064
1.25 1.03292650546673 0.682996840594302 0.961552793018042
1.255 1.0363182549217 0.673683094579003 0.963425908385048
1.26 1.03966313923085 0.664251041579594 0.965273705278988
1.265 1.04296057079932 0.654702267676282 0.967096066746393
1.27 1.04620997011306 0.645038419028111 0.968892876408493
1.275 1.04941076603796 0.635261201360766 0.970664018480422
1.28 1.05256239611626 0.625372379396102 0.972409377790574
1.285 1.05566430686003 0.615373776223367 0.974128839800096
1.29 1.05871595404127 0.605267272612366 0.975822290622527
1.295 1.06171680297848 0.595054806268452 0.97748961704355
1.3 1.06466632881939 0.58473837102993 0.979130706540901
1.305 1.06756401681946 0.574320016007936 0.980745447304388
1.31 1.07040936261598 0.563801844669374 0.982333728256032
1.315 1.07320187249746 0.553186013863467 0.983895439070349
1.32 1.07594106366799 0.542474732792435 0.985430470194723
1.325 1.07862646450628 0.531670261927113 0.986938712869906
1.33 1.08125761481922 0.520774911868261 0.98842005915063
1.335 1.08383406608955 0.50979104215452 0.989874401926311
1.34 1.08635538171748 0.498721060017904 0.991301634941864
1.345 1.08882113725591 0.487567419088057 0.992701652818615
1.35 1.09123092063908 0.476332618046285 0.994074351075295
1.355 1.0935843324044 0.465019199230726 0.995419626149137
1.36 1.09588098590709 0.453629747193932 0.996737375417038
1.365 1.09812050752759 0.442166887214355 0.998027497216817
1.37 1.10030253687136 0.430633283763152 0.999289890868536
1.375 1.10242672696092 0.41903163892797 1.00052445669589
1.38 1.1044927444199 0.407364690795315 1.00173109604767
1.385 1.10650026964894 0.395635211793279 1.00290971131926
1.39 1.10844899699313 0.383846006996394 1.00406020597423
1.395 1.11033863490094 0.371999912394511 1.00518248456593
1.4 1.11216890607444 0.36009979312762 1.00627645275916
1.405 1.11393954761051 0.348148541688621 1.00734201735186
1.41 1.11565031113309 0.336149076096103 1.00837908629682
1.415 1.11730096291616 0.324104338039215 1.00938756872347
1.42 1.1188912839974 0.312017290996812 1.01036737495961
1.425 1.12042107028242 0.299890918333093 1.01131841655319
1.43 1.12189013263935 0.287728221371923 1.01224060629416
1.435 1.12329829698377 0.275532217452175 1.01313385823619
1.44 1.12464540435392 0.263305937966398 1.01399808771846
1.445 1.12593131097604 0.251052426385128 1.0148332113875
1.45 1.12715588831976 0.238774736269248 1.01563914721888
1.455 1.1283190231436 0.226475929272764 1.01641581453893
1.46 1.12942061753037 0.214159073138416 1.0171631340465
1.465 1.13046058891267 0.201827239688511 1.01788102783456
1.47 1.13143887008821 0.189483502813455 1.01856941941184
1.475 1.13235540922512 0.177130936460324 1.01922823372437
1.48 1.13321016985723 0.164772612623977 1.01985739717699
1.485 1.13400313086928 0.152411599343054 1.02045683765478
1.49 1.13473428647217 0.140050958703305 1.02102648454442
1.495 1.13540364616818 0.127693744850577 1.02156626875542
1.5 1.13601123470636 0.11534300201588 1.02207612274139
1.505 1.13655709202806 0.103001762554804 1.02255598052102
1.51 1.13704127320264 0.0906730450036161 1.02300577769916
1.515 1.13746384835358 0.0783598521543053 1.02342545148762
1.52 1.13782490257501 0.0660651691507778 1.02381494072593
1.525 1.13812453583871 0.0537919616084084 1.02417418590199
1.53 1.13836286289187 0.041543173759066 1.0245031291725
1.535 1.13854001314555 0.0293217266236992 1.02480171438336
1.54 1.13865613055414 0.0171305162145141 1.02506988708977
1.545 1.13871137348588 0.00497241176871216 1.02530759457636
1.55 1.13870591458466 -0.00714974598431617 1.02551478587693
1.555 1.13863994062317 -0.0192331465204723 1.02569141179421
1.56 1.13851365234777 -0.0312750111813664 1.02583742491932
1.565 1.13832726431505 -0.0432725947959338 1.02595277965106
1.57 1.13808100472043 -0.0552231872616429 1.02603743221501
1.575 1.13777511521896 -0.0671241150837248 1.02609134068242
1.58 1.13740985073851 -0.0789727428709642 1.02611446498885
1.585 1.13698547928564 -0.0907664747866343 1.02610676695263
1.59 1.13650228174425 -0.102502755953283 1.02606821029304
1.595 1.13596055166738 -0.114179073810122 1.02599876064828
1.6 1.13536059506238 -0.125792959421877 1.02589838559313
1.605 1.13470273016955 -0.137341988738048 1.02576705465642
1.61 1.13398728723471 -0.148823783801592 1.02560473933821
1.615 1.13321460827582 -0.160236013906142 1.02541141312661
1.62 1.13238504684391 -0.171576396700984 1.02518705151444
1.625 1.1314989677787 -0.182842699243055 1.02493163201548
1.63 1.13055674695899 -0.194032738995363 1.02464513418051
1.635 1.12955877104828 -0.205144384771277 1.02432753961294
1.64 1.12850543723576 -0.216175557624264 1.02397883198421
1.645 1.12739715297302 -0.227124231682701 1.02359899704876
1.65 1.12623433570665 -0.23798843492949 1.02318802265878
1.655 1.12501741260721 -0.248766249926304 1.02274589877847
1.66 1.12374682029456 -0.259455814482361 1.02227261749809
1.665 1.12242300456014 -0.270055322267698 1.0217681730475
1.67 1.12104642008618 -0.28056302337104 1.02123256180947
1.675 1.1196175301624 -0.290977224802376 1.02066578233246
1.68 1.11813680640019 -0.301296290940506 1.02006783534315
1.685 1.11660472844481 -0.311518643925833 1.01943872375847
1.69 1.1150217836857 -0.321642763998798 1.01877845269726
1.695 1.11338846696523 -0.331667189784406 1.01808702949151
1.7 1.1117052802862 -0.341590518523365 1.01736446369721
1.705 1.10997273251829 -0.351411406250434 1.01661076710468
1.71 1.10819133910373 -0.361128567920624 1.01582595374859
1.715 1.10636162176254 -0.370740777484008 1.0150100399174
1.72 1.1044841081974 -0.380246867909881 1.01416304416246
1.725 1.10255933179867 -0.389645731161137 1.01328498730654
1.73 1.10058783134954 -0.398936318119764 1.01237589245202
1.735 1.09857015073175 -0.408117638464379 1.01143578498846
1.74 1.09650683863199 -0.41718876050083 1.0104646925998
1.745 1.09439844824929 -0.4261488109469 1.009462645271
1.75 1.0922455370036 -0.434996974672199 1.00842967529426
1.755 1.09004866624577 -0.443732494394383 1.0073658172746
1.76 1.08780840096914 -0.452354670332853 1.00627110813511
1.765 1.08552530952301 -0.460862859821177 1.00514558712151
1.77 1.0831999633281 -0.469256476879405 1.00398929580629
1.775 1.08083293659429 -0.477534991747615 1.00280227809232
1.78 1.07842480604075 -0.485697930381921 1.00158458021584
1.785 1.07597615061868 -0.4937448739143 1.00033625074904
1.79 1.07348755123689 -0.501675458077541 0.999057340601947
1.795 1.07095959049027 -0.509489372596692 0.997747903023868
1.8 1.06839285239146 -0.517186360548353 0.996407993604242
1.805 1.0657879221057 -0.524766217689208 0.995037670272913
1.81 1.06314538568921 -0.53222879175517 0.993636993299856
1.815 1.0604658298311 -0.539573981732536 0.992206025294321
1.82 1.05774984159899 -0.546801737102581 0.990744831203402
1.825 1.05499800818847 -0.553912057060911 0.989253478310033
1.83 1.05221091667656 -0.560904989713081 0.987732036230382
1.835 1.04938915377916 -0.567780631247769 0.986180576910679
1.84 1.04653330561281 -0.574539125088976 0.98459917462343
1.845 1.04364395746064 -0.581180661028578 0.982987905963059
1.85 1.04072169354272 -0.587705474340626 0.981346849840927
1.855 1.03776709679095 -0.594113844878752 0.979676087479768
1.86 1.0347807486284 -0.600406096158042 0.977975702407518
1.865 1.03176322875338 -0.606582594422649 0.976245780450538
1.87 1.02871511492809 -0.612643747700507 0.974486409726215
1.875 1.02563698277214 -0.618590004846443 0.972697680634986
1.88 1.02252940556081 -0.624421854574932 0.970879685851713
1.885 1.0193929540282 -0.630139824483762 0.969032520316477
1.89 1.01622819617523 -0.635744480069794 0.967156281224739
1.895 1.01303569708269 -0.641236423738086 0.965251068016898
1.9 1.00981601872912 -0.646616293805501 0.963316982367225
1.905 1.00656971981381 -0.651884763500005 0.9613541281722
1.91 1.00329735558468 -0.657042539956656 0.95936261153821
1.915 0.999999477671349 -0.662090363211528 0.957342540768658
1.92 0.99667663392307 -0.667029005194524 0.95529402635044
1.925 0.993329368251823 -0.671859268722137 0.953217180939823
1.93 0.989958220480383 -0.67658198649116 0.951112119347702
1.935 0.986563726195436 -0.681198020074331 0.94897895852426
1.94 0.983146416605698 -0.685708258918794 0.946817817543008
1.945 0.979706818405045 -0.690113619348342 0.944628817584229
1.95 0.97624545364061 -0.694415043570239 0.942412081917813
1.955 0.972762839585845 -0.698613498687553 0.940167735885502
1.96 0.969259488618487 -0.702709975717703 0.937895906882526
1.965 0.965735908103438 -0.706705488618023 0.935596724338657
1.97 0.962192600280474 -0.710601073319114 0.933270319698664
1.975 0.958630062156784 -0.714397786766636 0.93091682640219
1.98 0.955048785404273 -0.71809670597225 0.928536379863043
1.985 0.951449256261578 -0.721698927074257 0.926129117447915
1.99 0.947831955440769 -0.725205564408728 0.923695178454524
1.995 0.944197358038655 -0.7286177495914 0.921234704089189
2 0.940545933452653 -0.731936630611129 0.918747837443851
2.005 0.93687814530118 -0.735163370935405 0.916234723472536
2.01 0.933194451348448 -0.738299148628046 0.913695508967255
2.015 0.929495303433682 -0.741345155480076 0.911130342533391
2.02 0.925781147404613 -0.744302596153663 0.908539374564512
2.025 0.922052423055246 -0.747172687339907 0.905922757216692
2.03 0.918309564067783 -0.749956656930451 0.903280644382277
2.035 0.914552997958669 -0.752655743203695 0.900613191663163
2.04 0.910783146028655 -0.75527119402533 0.897920556343548
2.045 0.907000423316834 -0.75780426606406 0.895202897362193
2.05 0.903205238558553 -0.760256224022299 0.892460375284196
2.055 0.899397994147138 -0.762628339882237 0.889693152272277
2.06 0.895579086099345 -0.764921892167408 0.886901392057594
2.065 0.891748904024469 -0.76713816522016 0.884085259910092
2.07 0.88790783109702 -0.769278448494457 0.881244922608401
2.075 0.884056244032904 -0.771344035865379 0.87838054840929
2.08 0.880194513069009 -0.773336224953773 0.875492307016679
2.085 0.876323001946126 -0.775256316467647 0.87258036955023
2.09 0.872442067895136 -0.777105613559606 0.86964490851353
2.095 0.868552061626351 -0.778885421199917 0.866686097761857
2.1 0.86465332732196 -0.780597045566509 0.863704112469566
2.105 0.86074620263149 -0.782241793450794 0.860699129097081
2.11 0.856831018670181 -0.783820971679518 0.857671325357525
2.115 0.852908100020228 -0.78533588655209 0.854620880182989
2.12 0.848977764734786 -0.786787843295535 0.85154797369045
2.125 0.845040324344664 -0.788178145533898 0.848452787147354
2.13 0.841096083867633 -0.789508094774042 0.84533550293688
2.135 0.837145341820263 -0.790778989906965 0.842196304522887
2.14 0.833188390232223 -0.791992126724889 0.839035376414566
2.145 0.82922551466294 -0.793148797453711 0.835852904130801
2.15 0.825256994220575 -0.79425029030061 0.832649074164263
2.155 0.821283101583213 -0.79529788901705 0.829424073945239
2.16 0.817304103022205 -0.796292872476464 0.826178091805211
2.165 0.813320258427581 -0.797236514266855 0.822911316940212
2.17 0.809331821335466 -0.798130082297945 0.819623939373944
2.175 0.805339038957423 -0.798974838422625 0.816316149920705
2.18 0.801342152211654 -0.79977203807268 0.812988140148112
2.185 0.797341395755991 -0.80052292990829 0.80964010233965
2.19 0.793336998022596 -0.8012287554814 0.806272229457048
2.195 0.789329181254317 -0.801890748912486 0.802884715102511
2.2 0.785318161542629 -0.802510136580478 0.79947775348081
2.205 0.781304148867089 -0.803088136825863 0.796051539361246
2.21 0.777287347136235 -0.803625959666389 0.792606268039503
2.215 0.773267954229901 -0.804124806525242 0.789142135299417
2.22 0.769246162042831 -0.804585869971555 0.785659337374649
2.225 0.765222156529575 -0.805010333472805 0.7821580709103
2.23 0.761196117750597 -0.805399371158957 0.778638532924467
2.235 0.757168219919522 -0.805754147597979 0.775100920769771
2.24 0.753138631451487 -0.806075817582615 0.771545432094851
2.245 0.749107515012529 -0.806365525927953 0.767972264805855
2.25 0.745075027569954 -0.806624407279728 0.764381617027932
2.255 0.741041320443645 -0.806853585932862 0.760773687066752
2.26 0.737006539358242 -0.807054175660184 0.757148673370047
2.265 0.732970824496169 -0.807227279550852 0.753506774489216
2.27 0.728934310551429 -0.807373989858402 0.749848189040978
2.275 0.724897126784147 -0.80749538785799 0.746173115669117
2.28 0.7208593970758 -0.807592543712638 0.742481753006309
2.285 0.716821239985088 -0.807666516348203 0.738774299636058
2.29 0.712782768804426 -0.807718353336758 0.735050954054751
2.295 0.708744091616974 -0.807749090788198 0.731311914633854
2.3 0.704705311354212 -0.807759753249697 0.727557379582245
2.305 0.700666525853988 -0.807751353612857 0.723787546908724
2.31 0.696627827919007 -0.807724893028207 0.720002614384686
2.315 0.69258930537574 -0.807681360826831 0.716202779506992
2.32 0.688551041133702 -0.807621734448883 0.712388239461042
2.325 0.684513113245071 -0.807546979378658 0.708559191084068
2.33 0.680475594964616 -0.80745804908609 0.704715830828653
2.335 0.676438554809902 -0.807355884974295 0.7008583547265
2.34 0.672402056621747 -0.807241416333034 0.696986958352454
2.345 0.668366159624885 -0.80711556029775 0.693101836788796
2.35 0.664330918488838 -0.806979221814032 0.689203184589823
2.355 0.660296383388936 -0.80683329360721 0.685291195746721
2.36 0.65626260006749 -0.80667865615686 0.681366063652751
2.365 0.652229609895069 -0.806516177676028 0.677427981068747
2.37 0.64819744993188 -0.806346714094905 0.673477140088962
2.375 0.644166152989211 -0.806171109048762 0.669513732107242
2.38 0.64013574769093 -0.805990193869923 0.665537947783577
2.385 0.636106258535008 -0.805804787583551 0.661549977010998
2.39 0.632077705955061 -0.805615696907085 0.65755000888288
2.395 0.628050106381884 -0.805423716253053 0.653538231660614
2.4 0.624023472304955 -0.805229627735143 0.649514832741694
2.405 0.619997812333916 -0.805034201177276 0.645479998628214
2.41 0.61597313125999 -0.804838194125524 0.641433914895794
2.415 0.611949430117332 -0.80464235186269 0.637376766162929
2.42 0.607926706244308 -0.804447407425339 0.633308736060791
2.425 0.603904953344675 -0.80425408162315 0.629230007203488
2.43 0.599884161548667 -0.804063083060373 0.62514076115878
2.435 0.59586431747396 -0.803875108159248 0.621041178419269
2.44 0.591845404286523 -0.803690841185227 0.61693143837408
