a planet
13.2394436559001 0.742407381118805 -0.423919065143878
13.3431333752582 0.699942049151851 -0.394442279003478
13.4467957305614 0.660762488265586 -0.360797156203582
13.5504427886032 0.625276960639193 -0.323335429159638
13.6540839404959 0.593857069054863 -0.282449162148965
13.757726760529 0.566833364658376 -0.238566994759008
13.8613769134093 0.544491632275992 -0.192150171892133
13.9650380160701 0.527069511532048 -0.143688141476981
14.0687116187768 0.51475348025586 -0.0936936623331611
14.1723973370832 0.507676299775704 -0.0426974246161632
14.2760931335388 0.505915037398499 0.00875777103460352
14.3797957301704 0.509489775697188 0.060123187255417
14.4835011200357 0.518363096243672 0.110850551058988
14.5872051354222 0.532440390413059 0.16039852878057
14.6909040239205 0.551571006197262 0.208239108008862
14.7945949828374 0.575550194033668 0.253863723532739
14.8982766069947 0.604121773371014 0.29678898480199
15.0019492149972 0.63698141126403 0.336561896331085
15.1056150313765 0.673780388212719 0.372764503423143
15.2092782161001 0.714129725948698 0.405017937673111
15.3129447465396 0.757604565256064 0.432985873638312
15.4166221682978 0.803748705301982 0.456377435226116
15.5203192389692 0.852079244223936 0.474949605412604
15.6240454953169 0.902091290198861 0.488509196301817
15.7284754723118 0.953593046692518 0.496951427242433
15.8343039278063 1.00639893665542 0.500087905208152
15.9415846915784 1.05996943217648 0.497671056607746
16.0502558620343 1.11366033978761 0.48951277514978
16.1602338582657 1.16677819216142 0.475508028425435
16.2714295413205 1.21860035642148 0.455643847368724
16.3837506121129 1.2683899185419 0.43000495529201
16.49710184572 1.31541070870609 0.398777166636281
16.6113851352176 1.35894308139239 0.362248396092532
16.7264996634044 1.39830015402371 0.320807052335049
16.84234222898 1.43284399629235 0.27493768639117
16.9588076850453 1.46200119669615 0.225213894440894
17.0757894208291 1.48527722971654 0.172288614137951
17.1931798118411 1.50226909409157 0.116882081723569
17.3108705744179 1.51267577730768 0.0597678180682388
17.4287529863778 1.51630620696384 0.00175707563077311
17.5467179693701 1.51308445719663 -0.0563177932570127
17.6646560639599 1.50305207398275 -0.113620583831897
17.7824573567106 1.48636746130988 -0.169328647423354
17.9000114358148 1.46330233471517 -0.222650013606472
18.0172074500062 1.43423531058414 -0.272839775589821
18.1339343299289 1.3996427710283 -0.319215280524895
18.2500811992925 1.3600872340822 -0.36116966179936
18.3655379646832 1.31620356695074 -0.398183266677213
18.4801960345139 1.26868349555612 -0.429832584030318
18.5939490880018 1.21825896778435 -0.455796371189883
18.7066938026685 1.16568499817241 -0.475858812847379
18.8183304552219 1.11172264157226 -0.489909702362874
18.9287633374461 1.05712270461257 -0.49794179417953
19.0379009703443 1.00261071285051 -0.500045610223692
19.1456561467415 0.948873527078 -0.496402074451166
19.2519458828491 0.896547865068493 -0.487273390336271
19.3566914034789 0.846210859820721 -0.472992568098111
19.4606218802346 0.798007979069655 -0.453784678535334
19.5643792815409 0.752128141227933 -0.429801656101365
19.6680774969192 0.708999066979857 -0.401282775332975
19.7717447234079 0.669061913033049 -0.368524180799962
19.8753942750071 0.632732130778734 -0.331868177582429
19.9790360111723 0.60038977797027 -0.29169828961551
20.0826779089396 0.57237474874609 -0.248435451889541
20.1863260677264 0.548982957174656 -0.202534110849938
20.2899845607823 0.530462885987143 -0.15447792395489
20.3936553862612 0.517012482789122 -0.104774976217086
20.497338565374 0.508776494209771 -0.053952505234348
20.6010323924181 0.505844351773793 -0.00255117103867666
20.7047338208052 0.508248721898937 0.0488810497289175
20.8084389562244 0.515964813690692 0.0997952274010976
20.912143616414 0.528910505787143 0.149647952090943
21.0158439097736 0.546947311206231 0.197907750397276
21.1195367831251 0.569882153157748 0.244061280764816
21.2232204917655 0.597469881794206 0.28761915900334
21.3268949550153 0.62941642884539 0.328121297388453
21.430561971048 0.665382477384034 0.36514168009724
21.534225280046 0.704987520417489 0.398292540730531
21.6378904774815 0.747814192321366 0.427227945719444
21.7415647918794 0.79341277888804 0.451646817266439
21.8452567496656 0.841305839322077 0.471295447165819
21.9489757563243 0.890992903062798 0.485969558751262
22.053116137153 0.942145767075561 0.495541663293262
22.1586193892386 0.994702985274212 0.49986662974768
22.2655838956103 1.04815794686121 0.498689468309388
22.3739561178928 1.10188047543784 0.491805558634925
22.4836543034584 1.15518550520259 0.479090620005665
22.5945900803325 1.20735546322623 0.460510880810219
22.7066717907854 1.25765530746667 0.436129216906139
22.8198048500724 1.30534737466277 0.406109043578603
22.9338917756958 1.34970700247646 0.370715871870545
23.0488323232821 1.39003870635246 0.330316292751117
23.1645237810519 1.42569242770633 0.285374233868684
23.2808613888854 1.45607928752286 0.23644445889771
23.3977388170643 1.48068626496608 0.184163418116536
23.5150486293504 1.49908925729705 0.129237691281104
23.6326826631353 1.51096405526775 0.0724303715047261
23.7505322809596 1.51609487049669 0.0145458117048089
23.8684884820426 1.51438016015025 -0.0435868099723375
23.9864418963016 1.50583559310988 -0.101130641356615
24.1042827162454 1.49059408388043 -0.157258568094914
24.2219006392267 1.46890288726769 -0.211170436965293
24.3391848979144 1.44111780814375 -0.262109642312726
24.4560244424183 1.40769464902762 -0.309378618886788
24.5723083091162 1.36917810381186 -0.352352777918646
24.6879261742339 1.3261884103514 -0.390492433846132
24.8027690503922 1.27940619002909 -0.423352311451312
24.9167300523066 1.22955601093672 -0.45058830800864
25.0297051412512 1.17738929083161 -0.471961311206631
25.1415937598179 1.12366718807139 -0.48733802762938
25.2522992918799 1.06914410243359 -0.496688937034251
25.3617293198795 1.0145523279157 -0.500083628783682
25.4697957000408 0.960588279690149 -0.497683878950912
25.5764145248102 0.907900581609174 -0.489734878266698
25.6815060877476 0.857080171060748 -0.476555023169052
25.7855015523598 0.80842023457056 -0.458424347522992
25.8892776848987 0.761996574111713 -0.435473810331637
25.9929848862626 0.718224454792629 -0.407928838639645
26.096657487706 0.677548681799069 -0.376074742040523
26.2003099898418 0.640391720145686 -0.34024426811741
26.3039526937046 0.607141910017916 -0.300812228811131
26.4075939625835 0.578148325471358 -0.258191659259052
26.5112403210707 0.553716859581924 -0.212829990167711
26.614896296634 0.534106704817875 -0.165204848524273
26.7185643406076 0.519527167177993 -0.115819383303748
26.8222448926547 0.510134894641561 -0.0651970969850834
26.925936598128 0.506031631755983 -0.0138762101667174
27.0296366661598 0.507262614676807 0.0375963704689874
27.1333413424399 0.5138157057395 0.0886713709348127
27.2370464582887 0.525621336992726 0.1388036125843
27.3407480094176 0.542553291493543 0.187458455605509
27.4444427145047 0.564430305368903 0.234118056546209
27.5481285061412 0.591018429551253 0.27828728656204
27.6518049141452 0.622034054216954 0.319499185525046
27.7554733127841 0.657147476219483 0.357319865808229
27.8591370174975 0.695986882658086 0.391352822165936
27.9628012304731 0.738142631348269 0.421242643830197
28.0664728463192 0.783171728255288 0.446678156657302
28.1701601395268 0.830602429108375 0.467395044051188
28.2738723613437 0.879938921538346 0.483178003493295
28.3777194887035 0.930715562442416 0.493870306034637
28.482892535653 0.982994213723491 0.49937616159939
28.5895352672536 1.03630167895043 0.499434689734392
28.6976028804941 1.0900224758026 0.493825334282865
28.8070155462501 1.14348059623769 0.482404881050777
28.9176856717848 1.19596420858221 0.465118947906779
29.0295222383621 1.2467408648245 0.442008646845792
29.1424313026617 1.29507216165874 0.413214960827194
29.2563160159448 1.34022918477363 0.378980838262578
29.3710767239377 1.38150859871105 0.339650762982282
29.4866112275066 1.4182489263458 0.29566762085638
29.6028151787392 1.44984646193141 0.24756680401383
29.7195825531183 1.47577023610291 0.195967630182496
29.8368061224156 1.49557547674616 0.141562290747889
29.9543778578981 1.50891508000036 0.08510265528616
30.0721892126855 1.5155487041821 0.0273853411317235
30.1901312632439 1.51534920821684 -0.0307645001887764
30.3080947258473 1.5083062583121 -0.0885102155790973
30.4259698962612 1.49452701246971 -0.145021043399241
30.5436465827862 1.47423386205938 -0.199489416825218
30.6610141112115 1.44775927100461 -0.251147730034993
30.7779614691187 1.41553781902957 -0.299284112389561
30.8943776322065 1.37809563664936 -0.343256748171665
31.0101520794993 1.33603752008767 -0.382506284736708
31.125175463496 1.29003212880075 -0.416565905805374
31.2393403682547 1.2407957797191 -0.445068722276347
31.3525420663834 1.18907544060809 -0.467752250146396
31.4646791849018 1.13563156823413 -0.484459895088498
31.575654207616 1.08122142428722 -0.49513952411252
31.6853737772052 1.02658343269587 -0.499839352365201
31.7937488064813 0.972423029285905 -0.4987014851066
31.9006944571983 0.919400320543138 -0.491953518075832
32.0061300924223 0.868119735083104 -0.47989861196935
32.1101898038083 0.81902432401585 -0.462864937529177
32.2139850401986 0.772076086363616 -0.440967563642997
32.3177017896222 0.72767793289337 -0.414418789817403
32.4213803218061 0.68627820470559 -0.383493040595364
32.5250362713568 0.648306248410145 -0.34851331239843
32.6286803562226 0.614158565497205 -0.309845476496965
32.732321310506 0.5841933040012 -0.267894421802493
32.8359660757465 0.558726247627518 -0.223100300879854
32.9396196327893 0.538027231223559 -0.175934431678086
33.0432848929591 0.522316877223451 -0.1268947330998
33.1469627284913 0.511763723230921 -0.0765006653880525
33.2506521563748 0.506481849907727 -0.0252876937171414
33.3543506668427 0.506529124695937 0.0261986639627199
33.4580546738419 0.51190616516536 0.0774091035529737
33.561760050862 0.522556099143894 0.127796979085205
33.6654627075256 0.538365160105166 0.176824765062351
33.7691591567519 0.559164111039906 0.223970369104887
33.8728470245956 0.584730445050532 0.268733137451341
33.976525460348 0.61479127262948 0.310639420880051
34.0801954154938 0.64902677957984 0.349247605693892
34.1838597746034 0.687074129162696 0.384152557031765
34.2875233336681 0.72853168614163 0.414989461992579
34.3911926352494 0.772963457850306 0.441437094497766
34.4948756799313 0.819903673057283 0.463220546981061
34.598581540722 0.868861448578057 0.480113484987853
34.7023199113434 0.919325521745359 0.491939980022937
34.8071904597808 0.971312440410317 0.49861780260789
34.9135119656181 1.0244436453895 0.499903557562283
35.0212709866921 1.07812981746767 0.495564054156626
35.1303933848183 1.13170645053752 0.485437783942298
35.2407929224204 1.18446839239839 0.469450039523455
35.3523792953347 1.23568653765625 0.447620340882228
35.4650592102155 1.28462250233494 0.420067299964056
35.5787364587917 1.33054390212427 0.387011240443802
35.6933119910568 1.37274033530182 0.348774345021347
35.8086841409642 1.410539666286 0.305778130106139
35.9247489971192 1.44332406997546 0.258538159625158
36.0414008642254 1.47054525613822 0.207656044848471
36.1585327423008 1.49173830810902 0.153808914764509
36.2760367506561 1.50653363137238 0.0977366620916005
36.3938044399916 1.51466660145106 0.0402273588729931
36.511726964867 1.51598460866496 -0.0178987129693424
36.6296951248408 1.51045130212498 -0.0758059528908143
36.7475993154025 1.49814792509326 -0.132660793877837
36.8653294560752 1.47927170658246 -0.187649064316349
36.9827749727918 1.45413133629959 -0.239992911823772
37.0998249066536 1.42313961373668 -0.288966836706952
37.2163681979671 1.38680343947416 -0.3339123735472
37.332294161172 1.3457114130561 -0.374250960729491
37.4474931255015 1.30051941429521 -0.409494563855849
37.5618571806963 1.25193465877554 -0.439253684873044
37.6752809423867 1.20069881348317 -0.463242497318573
37.7876622452468 1.14757081341895 -0.481280992123773
37.8989026860815 1.09331002002063 -0.493294179125181
38.0089079713653 1.03866030454826 -0.499308542098744
38.1175880672333 0.984335535370975 -0.499446066384465
38.2248572001579 0.931006815970319 -0.493916232893764
38.3306338037602 0.879291685704589 -0.483006395515742
38.4348405506703 0.829745377433238 -0.467070936936954
38.538669013124 0.782289753826953 -0.44623689112948
38.6423981401889 0.737286790112459 -0.420698404329733
38.7460835202328 0.695183617277654 -0.390717614422761
38.849743472978 0.656415533472714 -0.356607329313398
38.9533893753185 0.621386897010303 -0.318724253438789
39.057030358151 0.590464733456968 -0.277464932762226
39.1606737746051 0.563974547470867 -0.233262033268072
39.2643250543703 0.54219666366455 -0.186580333965288
39.3679875707354 0.525362888157057 -0.137912270300038
39.4716626379505 0.513653540529514 -0.0877729842754371
39.5753496610739 0.507194960635269 -0.0366948901164531
39.6790464340265 0.506057606022786 0.0147781930865258
39.7827495657882 0.510254847798339 0.0660972489699039
39.8864550006071 0.519742549121934 0.116714481798005
39.9901585900217 0.534419474189333 0.166089789389085
40.0938566663021 0.554128531208206 0.213697123144096
40.1975465690929 0.578658807250319 0.259030574301773
40.3012270805422 0.607748312430396 0.301610046952971
40.4048987355723 0.641087322041484 0.340986413902915
40.508563986365 0.67832219103507 0.376746092775036
40.6122272141824 0.71905951646448 0.408515021483912
40.7158945949503 0.76287053823673 0.435962048162703
40.8195738360585 0.809295692759978 0.458801776514296
40.9232738097176 0.85784926290497 0.47679692129869
41.0270041131533 0.908024096466872 0.489760230407505
41.131586976588 0.95970061516227 0.497596403417862
41.2375867623048 1.01262681451198 0.500096457339034
41.3450338846975 1.06624584021462 0.497017382832828
41.4538621300168 1.11990630698088 0.48818010262183
41.563986978912 1.17291053871673 0.473489966025864
41.6753188880368 1.2245334849454 0.452945164506216
41.7877652157039 1.27403752920193 0.42664209426582
41.9012303967859 1.32068760472757 0.39477848865344
42.0156159959281 1.36376705032075 0.357654132142177
42.1308208979638 1.40259387139764 0.315668937901235
42.2467416503548 1.4365368868053 0.269318272820501
42.3632729103319 1.46503118446557 0.219185546224959
42.4803079268666 1.48759231268059 0.165932216973723
42.5977389825099 1.50382868558333 0.1102854998789
42.7154577337992 1.51345176957304 0.0530241488466056
42.8333554152287 1.51628372409602 -0.0050372460699559
42.9513229067786 1.51226227699835 -0.063064986010091
43.0692506998377 1.50144270829822 -0.120223552788718
43.1870288237961 1.48399689239157 -0.175693007145271
43.3045468097882 1.46020941237008 -0.228686048090103
43.4216937661384 1.43047082242438 -0.278464282614696
43.5383586211602 1.39526820763255 -0.324353246189629
43.6544305564617 1.35517328267911 -0.365755711683253
43.7697996152061 1.31082838055253 -0.402162844103712
43.8843574312384 1.2629307978072 -0.4331628144775
43.9979979981666 1.21221606392968 -0.45844658590692
44.1106183859294 1.15944076798776 -0.477810722085398
44.2221193224674 1.10536558835048 -0.491157227751097
44.3324055862139 1.05073912615186 -0.498490587034104
44.4413861974047 0.996283047473856 -0.499912295663854
44.548974445174 0.942678911435202 -0.495613268718678
44.6550878358209 0.890556925159818 -0.485864540033221
44.759648091709 0.840486743627525 -0.471006656509492
44.8635436036328 0.792536047767492 -0.451232654710432
44.9672911585454 0.746953704587339 -0.426707695801934
45.070984799836 0.704174109177788 -0.397678735963344
45.1746493732741 0.664636427898625 -0.36444767681679
45.2782975389457 0.628752320882117 -0.327361839874679
45.3819389112281 0.596897382852709 -0.286809300289373
45.4855812555421 0.569406572730498 -0.243215103982682
45.5892304417561 0.546570450733465 -0.197037330537428
45.6928903013277 0.528631764925458 -0.148762738699135
45.7965625940523 0.515782393091104 -0.0989019253107226
45.9002471243662 0.508160735115406 -0.0479839945066507
46.0039420081055 0.505849670684022 0.00344922097848788
46.1076440728339 0.508875193225006 0.054849302452804
46.2113493611004 0.517205810711152 0.105667629713414
46.3150536949018 0.530752770030937 0.155361855956753
46.418753253186 0.549371118563825 0.203402306997435
46.5224451128897 0.572861570654637 0.249278140719642
46.62612770741 0.600973104502429 0.292503121251276
46.7298011667477 0.6334061833168 0.332620895511706
46.8334675149835 0.669816476795249 0.369209699976414
46.9371307156519 0.709818957143259 0.401886468139765
47.0407965683002 0.752992255670145 0.430310346445626
47.1444724717704 0.798883188734641 0.454185655052225
47.248167077686 0.847011389805549 0.473264346077544
47.3518898640973 0.89687401393542 0.48734801650317
47.4561842880227 0.948215348549702 0.496322027001142
47.5618606340962 1.00090819830398 0.500017546082101
47.6689935526081 1.05442842853463 0.498183329573086
47.7775250241907 1.10813834336205 0.490623445716768
47.8873723151463 1.16134833883711 0.477223784880161
47.9984466452824 1.2133380731461 0.457961586088257
48.1106560170025 1.26337142130124 0.432911303597744
48.2239055056855 1.31071141832638 0.402248238354317
48.338097296438 1.35463596782706 0.366249805112398
48.4531308388108 1.39445405469728 0.325294204004727
48.5689031584637 1.42952196556473 0.279856354327823
48.6853092870042 1.4592589465822 0.230501076363301
48.802242742655 1.48316171989225 0.17787364616003
48.9195959870292 1.50081732245267 0.122687978234113
49.0372607917694 1.51191381223407 0.0657127956924224
49.1551284739206 1.51624849123077 0.00775621479181783
49.2730899916032 1.51373340270891 -0.0503507970165951
49.3910359277811 1.50439795748818 -0.107771626207208
49.5088564190273 1.48838862391433 -0.163681425897981
49.6264411045083 1.46596568173634 -0.217284288199195
49.7436791711562 1.43749710163119 -0.26782972663919
49.8604595563812 1.40344968208731 -0.314628011138601
49.9766713394298 1.36437766319916 -0.357063892424888
50.0922043145737 1.32090914328421 -0.394608266235665
50.206949699875 1.27373073995419 -0.426827374660112
50.3208009053642 1.2235710432941 -0.453389232130204
50.4336542688461 1.17118348402044 -0.474067093529649
50.5454096731417 1.11732926457448 -0.488739938264316
50.6559709828252 1.06276096855699 -0.497390103316585
50.7652462783119 1.00820737804771 -0.500098335997945
50.8731479135071 0.954359905567144 -0.497036633568503
50.9795924715486 0.901860911400319 -0.488459282603705
51.0845007396298 0.851294048901803 -0.474692507738652
51.1884618236521 0.802873876472293 -0.455988032304148
51.2922279690042 0.756736288072799 -0.43248731265473
51.3959303281485 0.713303143455027 -0.404423029428146
51.4996000035674 0.673017326658571 -0.372086244715089
51.6032508730439 0.636297599052035 -0.33581479912268
51.7068930064465 0.603527922838305 -0.295988153561018
51.810534564031 0.575052516209059 -0.253023563631173
51.9141818457743 0.551171990363597 -0.207372213609117
52.0178391383048 0.532139865666553 -0.159514963450085
52.1215086515869 0.518159428814732 -0.109957616596066
52.2251906015669 0.509381016699563 -0.0592256945747237
52.3288834447572 0.505899840099879 -0.00785875091020975
52.4325842515217 0.507754460460282 0.0435957009018056
52.5362891897321 0.514926016116884 0.0945885307693739
52.6399940799696 0.527338263089975 0.144575461125293
52.7436949745476 0.544858454070991 0.193023497210239
52.8473887103867 0.567299033175441 0.239417152366178
52.9510733893834 0.59442008070953 0.283264317876287
53.0547487469343 0.625932407496394 0.324101656358519
53.158416382059 0.661501177457223 0.36149943759962
53.2620798363578 0.700749931785749 0.395065778125207
53.3657445222714 0.743264897063699 0.424450284689386
53.4694175137838 0.788599480439322 0.449347132773273
53.5731072217363 0.836278882329293 0.469497630258768
53.6768229822364 0.885804786477515 0.484692323383332
53.7808263318781 0.936784671396782 0.494790836230943
53.8861753990782 0.989215016423984 0.499670410629758
53.9929897386736 1.04260481714503 0.499073102932921
54.1012198600716 1.09633070228639 0.492786747913384
54.210784900076 1.14971177103688 0.480678147918
54.3215968504057 1.2020330574203 0.462703843557404
54.4335643531533 1.25256064559985 0.438916495672743
54.5465931242943 1.30055643137863 0.40946900559645
54.6605859773198 1.34529366325357 0.374616325013084
54.7754429424974 1.38607308171195 0.33471471534079
54.8910615454836 1.42223918542386 0.290218290375229
55.0073372162919 1.45319606315045 0.241672798170474
55.1241637651873 1.47842220972782 0.189706736600747
55.2414338508918 1.49748377665369 0.13502003064672
55.3590393718438 1.51004578180934 0.0783706106700972
55.476871732296 1.51588090370033 0.0205593073429973
55.5948219675835 1.51487559448099 -0.0375864821977138
55.7127807485196 1.50703334650572 -0.0952298929088903
55.8306383163085 1.49247503093292 -0.151541997512006
55.9482844202279 1.47143629497391 -0.205719070112213
56.0656083356112 1.44426206566385 -0.256999259494423
56.1824990279689 1.41139827515971 -0.304678216484028
56.2988455019992 1.37338100604605 -0.348123212481462
56.4145373373897 1.33082335786658 -0.386785294125682
56.5294653734868 1.28440045105971 -0.420209057588241
56.6435224719375 1.2348330946075 -0.44803970636429
56.7566042675574 1.18287072736452 -0.47002717859142
56.8686098182024 1.12927428038432 -0.486027282131212
56.9794420845609 1.07479958789467 -0.49599993637208
57.0890082085843 1.02018189896646 -0.500004764229614
57.197219605013 0.966121926071954 -0.498194384379084
57.3039919308786 0.913273730797059 -0.490805811036236
57.4092450436172 0.862234616061959 -0.478150375378544
57.5132707116198 0.813367775937859 -0.460531538471059
57.6170557456624 0.766695731584895 -0.438072170850828
57.7207673448647 0.722627942327175 -0.410991456473175
57.8244426487852 0.68161088516134 -0.379569608303812
57.9280966962749 0.644070268052368 -0.344134826606482
58.0317399869656 0.61039827277021 -0.305057760308379
58.1353810600278 0.58094824094835 -0.262747656163018
58.2390266366045 0.556030713959242 -0.217648565490093
58.3426814569601 0.535909882397844 -0.170235192215713
58.4463481872931 0.520800363294736 -0.121008270086452
58.5500274684569 0.510864380642712 -0.0704894448708381
58.6537181174755 0.506209460032998 -0.0192156849834284
58.7574174721544 0.506886752254655 0.0322667139370277
58.8611218535454 0.512890087327859 0.0834084242206293
58.9648271091077 0.524155832028003 0.133663541216188
59.0685291907715 0.540563584285326 0.182496036640853
59.1722247179905 0.561937692275204 0.229386042924219
59.2759114775128 0.588049541314628 0.273835812935759
59.3795888194738 0.618620514861163 0.315375226992623
59.4832579197078 0.653325511541985 0.353566756501401
59.5869218923619 0.691796891356844 0.38800983625134
59.6905857506736 0.733628730355076 0.418344637631005
59.7942562264223 0.778381281565358 0.444255267927544
59.8979414684145 0.825585566244914 0.465472442698025
60.0016506473042 0.87474804883942 0.481775687824156
60.1053934984573 0.925355377044473 0.492995125871966
60.2104156797314 0.977495917683697 0.499052883243483
60.3169064057337 1.03072362886687 0.499689750407304
60.4248292245617 1.08443216772399 0.494678364754399
60.534105918713 1.13795033718754 0.483866782064197
60.6446493687434 1.19056928505423 0.467191020696339
60.7563688692968 1.24155803622314 0.444682013521181
60.8691707800388 1.29017810127637 0.41647021124958
60.9829585524483 1.33569883604739 0.382787925874748
61.0976328148887 1.37741348305593 0.343969173351173
61.2130916164788 1.41465545606244 0.300446826659567
61.3292308116238 1.44681431843549 0.252747006246008
61.4459445276808 1.47335087357639 0.20148077102605
61.5631256411466 1.49381080643422 0.147333310117385
61.6806661910627 1.50783638151612 0.0910509524278873
