0 1 1.1703125
0 1 1.1703125
0 1 1.1703125
0 1 1.1703125
0.301029995663981 2 0.827535904857381
0.301029995663981 2 0.827535904857381
0.477121254719662 3 0.675680236910984
0.477121254719662 3 0.675680236910984
0.602059991327962 4 0.58515625
0.698970004336019 5 0.523379660983544
0.845098040014257 7 0.442336547318611
0.903089986991944 8 0.413767952428691
1 10 0.370085307416581
1.07918124604762 12 0.337840118455492
1.17609125905568 15 0.302173388157224
1.25527250510331 18 0.275845301619127
1.34242268082221 22 0.249511463359925
1.43136376415899 27 0.225226745636995
1.51851393987789 33 0.203725256735653
1.60205999132796 40 0.18504265370829
1.69019608002851 49 0.1671875
1.77815125038364 60 0.151086694078612
1.86332286012046 73 0.136974717577972
1.94448267215017 88 0.124755731679963
2.03342375548695 108 0.112613372818497
2.11727129565576 131 0.102250677881112
2.20139712432045 159 0.0928118183910766
2.28780172993023 194 0.0840235407507322
2.37106786227174 235 0.0763427697995357
2.45636603312904 286 0.0692020288430973
2.54157924394658 348 0.0627353350463678
2.62634036737504 423 0.0569025409541266
2.71180722904119 515 0.0515701303562788
2.79657433321043 626 0.0467750948801638
2.88081359228079 760 0.0424516961978437
2.96567197122011 924 0.0385004546503802
3.05076631123304 1124 0.0349074952904413
3.13545069934551 1366 0.0316647813891372
3.22010808804005 1660 0.0287241905907569
3.30492116190089 2018 0.0260520115932652
3.38969754820639 2453 0.023629420429787
3.47450763911698 2982 0.0214312757443946
3.55930801090701 3625 0.019437832628266
3.64404449281475 4406 0.0176311076581392
3.72875947516787 5355 0.0159927116199583
3.81351427154188 6509 0.0145059009594369
3.89828627858912 7912 0.0131570554320138
3.9830396160461 9617 0.0119338901443302
4.06777735863332 11689 0.0108246325889912
4.15253294843453 14208 0.00981827901084579
4.23726718950399 17269 0.00890570384884155
4.3220331286318 20991 0.0080776546106626
4.40677855119097 25514 0.00732677016234619
4.4915157709932 31011 0.00664574936143621
4.57626070448584 37693 0.00602797567996023
4.66100769090103 45815 0.00546761590608961
4.74576162075273 55688 0.0049593074537167
4.83050526587273 67687 0.00449830823238797
4.91525205496277 82272 0.00408014705685293
5 100000 0.00370085307416581
