Energy " m=125.97GeV/c²"
115.326 0.0863038081676138
115.384 0.0872427958871517
115.442 0.0881971410420548
115.5 0.0891671792377456
115.558 0.0901532552657271
115.616 0.0911557234058925
115.674 0.0921749477404666
115.732 0.0932113024800834
115.79 0.0942651723025462
115.848 0.0953369527048253
115.906 0.0964270503688945
115.964 0.0975358835420203
116.022 0.0986638824321672
116.08 0.0998114896191961
116.138 0.100979160482588
116.196 0.102167363646446
116.254 0.103376581442576
116.312 0.104607310392492
116.37 0.105860061709223
116.428 0.107135361819854
116.486 0.108433752909795
116.544 0.109755793489786
116.602 0.111102058986752
116.66 0.112473142359634
116.718 0.113869654741427
116.776 0.115292226108673
116.834 0.116741505979777
116.892 0.118218164143557
116.95 0.119722891419518
117.008 0.121256400451445
117.066 0.122819426535973
117.124 0.124412728487907
117.182 0.12603708954415
117.24 0.12769331830821
117.298 0.129382249737379
117.356 0.131104746174773
117.414 0.132861698428583
117.472 0.134654026900989
117.53 0.136482682769364
117.588 0.13834864922254
117.646 0.14025294275505
117.704 0.142196614522482
117.762 0.144180751761228
117.82 0.14620647927613
117.878 0.148274960999736
117.936 0.150387401627107
117.994 0.152545048330357
118.052 0.154749192557377
118.11 0.157001171919464
118.168 0.159302372172868
118.226 0.161654229299619
118.284 0.164058231693297
118.342 0.166515922455803
118.4 0.169028901811573
118.458 0.171598829646081
118.516 0.17422742817597
118.574 0.176916484758568
118.632 0.179667854849138
118.69 0.182483465114699
118.748 0.185365316713917
118.806 0.188315488753144
118.864 0.191336141929436
118.922 0.194429522372078
118.98 0.197597965694966
119.038 0.200843901273058
119.096 0.204169856757029
119.154 0.207578462841259
119.212 0.21107245830139
119.27 0.214654695318808
119.328 0.218328145110717
119.386 0.222095903885766
119.444 0.225961199146733
119.502 0.229927396363273
119.56 0.233998006039525
119.618 0.238176691203181
119.676 0.242467275344658
119.734 0.246873750837163
119.792 0.251400287870846
119.85 0.256051243936752
119.908 0.260831173899072
119.966 0.265744840697238
120.024 0.270797226722641
120.082 0.275993545918346
120.14 0.281339256654032
120.198 0.28684007543259
120.256 0.292501991489457
120.314 0.29833128235067
120.372 0.304334530421161
120.43 0.310518640680688
120.488 0.316890859571334
120.546 0.323458795167543
120.604 0.330230438727415
120.662 0.337214187732417
120.72 0.344418870531947
120.778 0.351853772719253
120.836 0.359528665376304
120.894 0.367453835337361
120.952 0.375640117634229
121.01 0.384098930300835
121.068 0.392842311730667
121.126 0.401882960798264
121.184 0.411234279975136
121.242 0.420910421691754
121.3 0.430926338220452
121.358 0.44129783537977
121.416 0.45204163038883
121.474 0.463175414231457
121.532 0.474717918923723
121.59 0.48668899011632
121.648 0.499109665504398
121.706 0.512002259563219
121.764 0.52539045517806
121.822 0.539299402792277
121.88 0.55375582775821
121.938 0.568788146642967
121.996 0.584426593314841
122.054 0.600703355717709
122.112 0.61765272433019
122.17 0.63531125340484
122.228 0.653717936190834
122.286 0.672914395462251
122.344 0.692945090804065
122.402 0.713857544250088
122.46 0.73570258602228
122.518 0.758534622289625
122.576 0.782411927047771
122.634 0.807396960418288
122.692 0.833556715878754
122.75 0.860963099161551
122.808 0.889693341799054
122.866 0.919830452544186
122.924 0.951463710154888
122.982 0.98468920129421
123.04 1.01961040755755
123.098 1.05633884588548
123.156 1.09499476684132
123.214 1.13570791540812
123.272 1.17861835906593
123.33 1.22387738791288
123.388 1.27164849144949
123.446 1.32210841629458
123.504 1.37544830846765
123.562 1.43187494285499
123.62 1.49161204094398
123.678 1.55490167569225
123.736 1.62200575927624
123.794 1.69320760515437
123.852 1.7688135500249
123.91 1.84915461339647
123.968 1.93458816204448
124.026 2.02549953286843
124.084 2.12230354969626
124.142 2.22544584628623
124.2 2.33540387781845
124.258 2.45268746494335
124.316 2.57783866612084
124.374 2.7114307134743
124.432 2.8540656725248
124.49 3.00637039488289
124.548 3.16899022364181
124.606 3.34257978330859
124.664 3.52779004115954
124.722 3.72525066998572
124.78 3.9355465840286
124.838 4.15918737980113
124.896 4.39656832306964
124.954 4.64792153090796
125.012 4.91325617302113
125.07 5.19228695346877
125.128 5.48435095020025
125.186 5.78831421816262
125.244 6.10247152736084
125.302 6.42444528474705
125.36 6.75109303331959
125.418 7.07843667570948
125.476 7.40163016083333
125.534 7.7149848441917
125.592 8.01207177195165
125.65 8.28591628674818
125.708 8.52929145571992
125.766 8.73510269286722
125.824 8.8968380465989
125.882 9.00904037568496
125.94 9.06774399654635
125.998 9.07081444190933
126.056 9.01813893331374
126.114 8.91163659092712
126.172 8.75508668942112
126.23 8.5538029929352
126.288 8.31420477790237
126.346 8.04334557898482
126.404 7.74845806200336
126.462 7.43656061761822
126.52 7.11415326747827
126.578 6.78701233347405
126.636 6.46007867285929
126.694 6.13742479597005
126.752 5.82228182316588
126.81 5.51710692112683
126.868 5.22367413338168
126.926 4.94317504243863
126.984 4.67631947143402
127.042 4.4234298399815
127.1 4.18452554465843
127.158 3.95939577603015
127.216 3.74766057664775
127.274 3.54882081026097
127.332 3.36229818486718
127.39 3.18746667113701
127.448 3.02367667994774
127.506 2.87027328037546
127.564 2.72660960303168
127.622 2.59205641631508
127.68 2.46600870544007
127.738 2.34788993751428
127.796 2.23715456603784
127.854 2.13328921682735
127.912 2.03581290416604
127.97 1.94427654942078
128.028 1.85826201239042
128.086 1.77738079608578
128.144 1.70127254640457
128.202 1.62960343738058
128.26 1.56206450873373
128.318 1.49837000395005
128.376 1.43825574295087
128.434 1.38147755263916
128.492 1.32780977049819
128.55 1.27704383036551
128.608 1.22898693504675
128.666 1.18346081719552
128.724 1.14030058758178
128.782 1.09935366827093
128.84 1.06047880717005
128.898 1.02354516972617
128.956 0.98843150318521
129.014 0.955025368655155
129.072 0.923222436206713
129.13 0.892925838341346
129.188 0.864045577325588
129.246 0.8364979821075
129.304 0.810205210775853
129.362 0.785094794781403
129.42 0.761099221403198
129.478 0.7381555512027
129.536 0.716205067460872
129.594 0.695192954834956
129.652 0.675068004699394
129.71 0.655782344849552
129.768 0.637291191446099
129.826 0.619552621262393
129.884 0.602527362467829
129.942 0.586178602336431
130 0.570471810413542
130.058 0.555374575804982
130.116 0.54085645737264
130.174 0.526888845729918
130.232 0.513444836029781
130.29 0.500499110628874
130.348 0.488027830793178
130.406 0.476008536685626
130.464 0.464420054943718
130.522 0.453242413217069
130.58 0.442456761090456
130.638 0.432045296868896
130.696 0.42199119974717
130.754 0.412278566928243
130.812 0.402892355292777
130.87 0.393818327256589
130.928 0.385043000484073
130.986 0.376553601154231
131.044 0.368338020501688
131.102 0.36038477437867
131.16 0.352682965605262
131.218 0.345222248894837
131.276 0.337992798159169
131.334 0.330985276014006
131.392 0.324190805320476
131.45 0.317600942611292
131.508 0.311207653262812
131.566 0.305003288285315
131.624 0.298980562613965
131.682 0.293132534792372
131.74 0.287452587949133
131.798 0.281934411975505
131.856 0.276571986819636
131.914 0.271359566819184
131.972 0.266291666000248
132.03 0.261363044275998
132.088 0.256568694483415
132.146 0.251903830201254
132.204 0.247363874296519
132.262 0.242944448150682
132.32 0.238641361520489
132.378 0.234450602991467
132.436 0.230368330985318
132.494 0.226390865285176
132.552 0.222514679045271
132.61 0.218736391253972
132.668 0.215052759621337
132.726 0.211460673864315
132.784 0.207957149364675
132.842 0.204539321176413
132.9 0.201204438361009
132.958 0.197949858630381
133.016 0.194773043278759
133.074 0.191671552385961
133.132 0.188643040275744
133.19 0.185685251213943
133.248 0.1827960153322
133.306 0.17997324476395
133.364 0.177214929980226
133.422 0.174519136313665
133.48 0.17188400065982
133.538 0.169307728345619
133.596 0.16678859015539
133.654 0.164324919505575
133.712 0.161915109759716
133.77 0.159557611675886
133.828 0.157250930979204
133.886 0.154993626052507
133.944 0.152784305738723
134.002 0.150621627248829
134.06 0.148504294169683
134.118 0.146431054566359
134.176 0.144400699173915
134.234 0.142412059673846
134.292 0.140464007050756
134.35 0.138555450025007
134.408 0.136685333557418
134.466 0.13485263742225
134.524 0.13305637484496
134.582 0.131295591201408
134.64 0.129569362775396
134.698 0.12787679557156
134.756 0.126217024180859
134.814 0.124589210696003
134.872 0.122992543674356
134.93 0.12142623714595
134.988 0.119889529664408
135.046 0.118381683398663
135.104 0.116901983263502
135.162 0.115449736087055
135.22 0.11402426981346
135.278 0.112624932739001
135.336 0.111251092780168
135.394 0.109902136772098
135.452 0.108577469795984
135.51 0.107276514534093
135.568 0.105998710651127
135.626 0.104743514200689
135.684 0.103510397055711
135.742 0.102298846361749
135.8 0.101108364012113
135.858 0.0999384661438284
135.916 0.0987886826535074
135.974 0.0976585567322366
136.032 0.0965476444186314
136.09 0.0954555141692606
136.148 0.0943817464456675
136.206 0.0933259333172718
136.264 0.0922876780794561
136.322 0.0912665948861746
136.38 0.0902623083964693
136.438 0.089274453434288
136.496 0.0883026746610415
136.554 0.0873466262603611
136.612 0.0864059716345344
136.67 0.0854803831121383
136.728 0.0845695416663968
136.786 0.0836731366438145
136.844 0.0827908655026685
136.902 0.081922433560947
136.96 0.0810675537533496
137.018 0.0802259463969826
137.076 0.0793973389653896
137.134 0.0785814658705908
137.192 0.0777780682528027
137.25 0.0769868937775317
137.308 0.0762076964397521
137.366 0.0754402363748845
137.424 0.0746842796763088
137.482 0.073939598219156
137.54 0.0732059694901298
137.598 0.07248317642313
137.656 0.0717710072404509
137.714 0.0710692552993362
137.772 0.0703777189436929
137.83 0.0696962013607615
137.888 0.0690245104425589
137.946 0.0683624586519079
138.004 0.0677098628928884
138.062 0.0670665443855401
138.12 0.0664323285446576
138.178 0.0658070448625303
138.236 0.065190526795478
138.294 0.0645826116540442
138.352 0.0639831404967138
138.41 0.0633919580270237
138.468 0.0628089124939486
138.526 0.0622338555954399
138.584 0.0616666423850036
138.642 0.0611071311812132
138.7 0.0605551834800478
138.758 0.0600106638699581
138.816 0.0594734399495651
138.874 0.0589433822478931
138.932 0.0584203641470566
138.99 0.0579042618073093
139.048 0.0573949540943744
139.106 0.0568923225089801
139.164 0.0563962511185205
139.222 0.0559066264907723
139.28 0.0554233376295956
139.338 0.0549462759125502
139.396 0.0544753350303651
139.454 0.0540104109281982
139.512 0.0535514017486232
139.57 0.0530982077762895
139.628 0.0526507313841985
139.686 0.0522088769815411
139.744 0.0517725509630467
139.802 0.0513416616597926
139.86 0.0509161192914268
139.918 0.050495835919759
139.976 0.0500807254036717
140.034 0.0496707033553133
140.092 0.0492656870975292
140.15 0.0488655956224907
140.208 0.0484703495514857
140.266 0.0480798710958315
140.324 0.0476940840188766
140.382 0.0473129135990544
140.44 0.0469362865939581
140.498 0.0465641312054042
140.556 0.0461963770454513
140.614 0.0458329551033495
140.672 0.0454737977133846
140.73 0.0451188385235966
140.788 0.0447680124653409
140.846 0.0444212557236674
140.904 0.0440785057084935
140.962 0.043739701026546
141.02 0.0434047814540486
141.078 0.0430736879101333
141.136 0.0427463624309519
141.194 0.042422748144469
141.252 0.0421027892459159
141.31 0.0417864309738824
141.368 0.0414736195870323
141.426 0.0411643023414215
141.484 0.0408584274684007
141.542 0.0405559441530876
141.6 0.0402568025133885
141.658 0.0399609535795578
141.716 0.0396683492742762
141.774 0.0393789423932334
141.832 0.0390926865862021
141.89 0.0388095363385881
141.948 0.0385294469534423
142.006 0.0382523745339233
142.064 0.0379782759661956
142.122 0.0377071089027524
142.18 0.0374388317461521
142.238 0.0371734036331528
142.296 0.0369107844192393
142.354 0.0366509346635263
142.412 0.0363938156140316
142.47 0.0361393891933061
142.528 0.0358876179844119
142.586 0.0356384652172389
142.644 0.0353918947551514
142.702 0.0351478710819532
142.76 0.0349063592891653
142.818 0.0346673250636063
142.876 0.0344307346752677
142.934 0.0341965549654747
142.992 0.0339647533353281
143.05 0.0337352977344167
143.108 0.0335081566497931
143.166 0.0332832990952089
143.224 0.0330606946005983
143.282 0.032840313201807
143.34 0.0326221254305579
143.398 0.0324061023046471
143.456 0.0321922153183669
143.514 0.0319804364331465
143.572 0.0317707380684063
143.63 0.031563093092621
143.688 0.0313574748145843
143.746 0.0311538569748718
143.804 0.0309522137374959
143.862 0.0307525196817473
143.92 0.0305547497942202
143.978 0.0303588794610152
144.036 0.0301648844601144
144.094 0.0299727409539274
144.152 0.0297824254820006
144.21 0.0295939149538876
144.268 0.0294071866421765
144.326 0.0292222181756691
144.384 0.0290389875327095
144.442 0.0288574730346583
144.5 0.028677653339507
144.558 0.0284995074356319
144.616 0.0283230146356817
144.674 0.0281481545705972
144.732 0.0279749071837588
144.79 0.0278032527252586
144.848 0.0276331717462953
144.906 0.027464645093688
144.964 0.0272976539045052
145.022 0.0271321796008087
145.08 0.0269682038845065
145.138 0.0268057087323154
145.196 0.0266446763908274
145.254 0.0264850893716798
145.312 0.0263269304468261
145.37 0.0261701826439041
145.428 0.0260148292417001
145.486 0.0258608537657072
145.544 0.0257082399837738
145.602 0.0255569719018424
145.66 0.0254070337597745
145.718 0.0252584100272614
145.776 0.0251110853998175
145.834 0.024965044794855
145.892 0.0248202733478381
145.95 0.0246767564085142
146.008 0.0245344795372212
146.066 0.0243934285012686
146.124 0.0242535892713911
146.182 0.0241149480182721
146.24 0.0239774911091377
146.298 0.0238412051044161
146.356 0.0237060767544651
146.414 0.0235720929963626
146.472 0.0234392409507607
146.53 0.0233075079188013
146.588 0.0231768813790919
146.646 0.0230473489847405
146.704 0.0229188985604477
146.762 0.0227915180996557
146.82 0.0226651957617518
146.878 0.022539919869326
146.936 0.0224156789054812
146.994 0.0222924615111957
147.052 0.0221702564827345
147.11 0.0220490527691113
147.168 0.0219288394695984
147.226 0.0218096058312834
147.284 0.0216913412466726
147.342 0.0215740352513391
147.4 0.0214576775216155
147.458 0.0213422578723299
147.516 0.0212277662545837
147.574 0.0211141927535714
147.632 0.0210015275864408
147.69 0.0208897611001928
147.748 0.0207788837696202
147.806 0.0206688861952844
147.864 0.0205597591015294
147.922 0.0204514933345326
147.98 0.0203440798603902
148.038 0.0202375097632396
148.096 0.0201317742434133
148.154 0.020026864615629
148.212 0.0199227723072105
148.27 0.0198194888563422
148.328 0.019717005910354
148.386 0.0196153152240376
148.444 0.0195144086579927
148.502 0.0194142781770036
148.56 0.0193149158484433
148.618 0.0192163138407076
148.676 0.0191184644216758
148.734 0.0190213599571994
148.792 0.0189249929096172
148.85 0.0188293558362965
148.908 0.0187344413882
148.966 0.0186402423084784
149.024 0.0185467514310864
149.082 0.0184539616794241
149.14 0.0183618660650013
149.198 0.0182704576861252
149.256 0.0181797297266109
149.314 0.0180896754545142
149.372 0.0180002882208859
149.43 0.0179115614585482
149.488 0.0178234886808911
149.546 0.0177360634806906
149.604 0.0176492795289458
149.662 0.0175631305737371
149.72 0.0174776104391026
149.778 0.0173927130239342
149.836 0.0173084323008927
149.894 0.01722476231534
149.952 0.0171416971842903
150.01 0.0170592310953789
150.068 0.0169773583058476
150.126 0.0168960731415475
150.184 0.0168153699959585
150.242 0.0167352433292246
150.3 0.0166556876672061
150.358 0.0165766976005462
150.416 0.0164982677837543
150.474 0.0164203929343036
150.532 0.0163430678317439
150.59 0.0162662873168285
150.648 0.0161900462906561
150.706 0.0161143397138258
150.764 0.0160391626056068
150.822 0.015964510043121
150.88 0.0158903771605387
150.938 0.0158167591482878
150.996 0.0157436512522756
151.054 0.015671048773123
151.112 0.0155989470654108
151.17 0.0155273415369386
151.228 0.0154562276479954
151.286 0.0153856009106413
151.344 0.0153154568880013
151.402 0.01524579119357
151.46 0.0151765994905271
151.518 0.0151078774910645
151.576 0.0150396209557231
151.634 0.0149718256927404
151.692 0.0149044875574085
151.75 0.014837602451442
151.808 0.0147711663223559
151.866 0.0147051751628526
151.924 0.0146396250102195
151.982 0.0145745119457353
152.04 0.0145098320940853
152.098 0.0144455816227862
152.156 0.0143817567416195
152.214 0.0143183537020738
152.272 0.0142553687967956
152.33 0.0141927983590484
152.388 0.0141306387621801
152.446 0.0140688864190988
152.504 0.0140075377817561
152.562 0.0139465893406387
152.62 0.0138860376242674
152.678 0.0138258791987038
152.736 0.0137661106670647
152.794 0.013706728669043
152.852 0.0136477298804368
152.91 0.0135891110126851
152.968 0.0135308688124102
153.026 0.0134730000609674
153.084 0.013415501574001
153.142 0.0133583702010073
153.2 0.0133016028249038
153.258 0.013245196361605
153.316 0.0131891477596039
153.374 0.0131334539995607
153.432 0.0130781120938964
153.49 0.0130231190863934
153.548 0.012968472051801
153.606 0.0129141680954475
153.664 0.0128602043528574
153.722 0.0128065779893745
153.78 0.0127532861997903
153.838 0.0127003262079777
153.896 0.0126476952665303
153.954 0.0125953906564067
154.012 0.0125434096865799
154.07 0.012491749693692
154.128 0.0124404080417134
154.186 0.0123893821216074
154.244 0.0123386693509991
154.302 0.0122882671738494
154.36 0.0122381730601337
154.418 0.0121883845055245
154.476 0.0121388990310794
154.534 0.0120897141829328
154.592 0.0120408275319925
154.65 0.0119922366736401
154.708 0.0119439392274359
154.766 0.0118959328368278
154.824 0.0118482151688645
154.882 0.0118007839139126
154.94 0.0117536367853772
154.998 0.0117067715194273
155.056 0.0116601858747242
155.114 0.0116138776321541
155.172 0.0115678445945642
155.23 0.0115220845865027
155.288 0.0114765954539618
155.346 0.0114313750641253
155.404 0.0113864213051185
155.462 0.011341732085762
155.52 0.0112973053353294
155.578 0.0112531390033073
155.636 0.0112092310591595
155.694 0.0111655794920937
155.752 0.0111221823108318
155.81 0.0110790375433831
155.868 0.0110361432368208
155.926 0.0109934974570612
155.984 0.0109510982886461
156.042 0.0109089438345281
156.1 0.0108670322158586
156.158 0.0108253615717789
156.216 0.010783930059214
156.274 0.0107427358526691
156.332 0.0107017771440288
156.39 0.010661052142359
156.448 0.0106205590737113
156.506 0.0105802961809306
156.564 0.0105402617234642
156.622 0.0105004539771743
156.68 0.0104608712341527
156.738 0.0104215118025374
156.796 0.0103823740063329
156.854 0.0103434561852314
156.912 0.0103047566944372
156.97 0.0102662739044933
157.028 0.0102280062011098
157.086 0.0101899519849954
157.144 0.0101521096716898
157.202 0.0101144776913998
157.26 0.0100770544888363
157.318 0.0100398385230538
157.376 0.0100028282672924
157.434 0.00996602220882083
157.492 0.00992941884878277
157.55 0.00989301670204402
157.608 0.00985681429704222
157.666 0.00982081017563836
157.724 0.00978500289297013
157.782 0.00974939101730719
157.84 0.00971397312990827
157.898 0.00967874782488004
157.956 0.00964371370903779
158.014 0.00960886940176792
158.072 0.00957421353489207
158.13 0.00953974475253298
158.188 0.00950546171098213
158.246 0.0094713630785689
158.304 0.00943744753553151
158.362 0.00940371377388938
158.42 0.00937016049731729
158.478 0.00933678642102102
158.536 0.00930359027161443
158.594 0.00927057078699826
158.652 0.00923772671624028
158.71 0.00920505681945698
158.768 0.00917255986769677
158.826 0.00914023464282445
158.884 0.00910807993740728
158.942 0.00907609455460241
159 0.00904427730804557
