t x1 m_1 vx1 vy1 x2 m_2 vx2 vy2 x3 m_3 vx3 vy3
1.45979563167904 0.66957792008827 0.357937478294159 -1.01029167044702 0.0199801405551639 0.406135787266306 -0.301080720027869 1.09803243206568 -0.487296673703334 -1.07571370735458 -0.0568567582662898 -0.0877407616186618 0.46731653314817
1.51870977196883 0.608421210835445 0.355670274133954 -1.06282408748523 -0.0987637649463972 0.47119166034285 -0.326343566080807 1.10765333569908 -0.368492176613596 -1.0796128711783 -0.0293267080531473 -0.0448292482138487 0.467255941559993
1.57717735378281 0.545224069938149 0.346247879951715 -1.09553509968636 -0.224258899226251 0.535786717022967 -0.344238813638304 1.09859674126974 -0.242951084429655 -1.08101078696112 -0.00200906631341078 -0.00306164158337849 0.467209983655906
1.63567076490835 0.480691105700274 0.329425942260463 -1.10756645759595 -0.35039215041401 0.599279868008395 -0.354746234894175 1.06889769771511 -0.116853212066354 -1.07997097370867 0.0253202926337118 0.0386687598808414 0.467245362480365
1.69486026701314 0.415260398033345 0.305058971533303 -1.10037350575183 -0.471261358355242 0.661156316684002 -0.35803744053703 1.01875908346152 0.0039484694735903 -1.07641671471735 0.0529784690037269 0.0816144222903099 0.467312888881652
1.7554654531804 0.349203006587748 0.273072891792993 -1.07742023544107 -0.581615361214591 0.720897559645537 -0.354371901683289 0.950264878383496 0.114385837452778 -1.07010056623329 0.0812990098902967 0.127155357057571 0.467229523761813
1.8179311877773 0.28291349844652 0.233662198143592 -1.04395036598666 -0.676876959122935 0.777714430725372 -0.344132028005181 0.867308586276228 0.210257535170537 -1.06062792917189 0.110469829861589 0.17664177971043 0.466619423952398
1.88221284409946 0.217010771134402 0.187569770586472 -1.00658656850822 -0.753577399595539 0.830530443361306 -0.327985497323402 0.775361045716428 0.288749920858607 -1.04754121449571 0.14041572673693 0.231225522791796 0.464827478736932
1.9481975800135 0.151767792613591 0.135856360613427 -0.972074447306956 -0.810250437914353 0.878536726239113 -0.306826423475923 0.67995040775121 0.349442253163458 -1.03030451885271 0.170970062862497 0.292124039555745 0.460808184750894
2.01633444365389 0.0864876716158496 0.0792754555886429 -0.946058653178275 -0.847033158421895 0.92159763304201 -0.281400678431377 0.584864221621574 0.394140227971116 -1.00808530465786 0.202125222842735 0.3611944315567 0.452892930450779
2.08738634346666 0.019820431151798 0.0183704744134545 -0.933144104702085 -0.863801613709538 0.959820942237032 -0.252204629607537 0.49234015419432 0.425426657656002 -0.979641373388831 0.233834155194082 0.440803950507764 0.438374956053536
2.16063147807033 -0.0485553105824749 -0.0448637311013194 -0.93679377736367 -0.859153606589639 0.992643967525082 -0.220242442724653 0.405368936798948 0.44561304941834 -0.944088656942609 0.265106173825973 0.531424840564722 0.413540557171299
2.22783039186053 -0.112040245708361 -0.101896810348924 -0.954886139399326 -0.835030934490147 1.01741788551983 -0.189896074988459 0.333129715111489 0.456587908656385 -0.905377639811469 0.291792885337383 0.621756424287836 0.378443025833762
2.29182840072601 -0.174006722487275 -0.154099552099866 -0.983167079927946 -0.793146164703831 1.03670359520602 -0.160466700761664 0.270511339195368 0.462518011422493 -0.862696872718749 0.31456625286153 0.712655740732577 0.330628153281338
2.35664885356072 -0.23887233387757 -0.203588623720992 -1.01902491577249 -0.730243100722316 1.05232910963203 -0.130373522226791 0.212424973798983 0.465609392667946 -0.81345677575446 0.333962145947783 0.806599941973509 0.26463370805437
2.41848261571925 -0.302997115032137 -0.246360300524313 -1.0548289650282 -0.649833794475405 1.06386047818021 -0.101537284301467 0.161153864965007 0.466892122935762 -0.760863363148073 0.34789758482578 0.893675100063196 0.182941671539642
2.47887595789868 -0.367656641102988 -0.282749257817894 -1.08512961306067 -0.552198631835293 1.07215996334094 -0.0733253489451158 0.114125585982042 0.467284605484542 -0.704503322237954 0.35607460676301 0.971004027078631 0.084914026350751
2.53822301914034 -0.432684515488391 -0.31226258411899 -1.10399235780724 -0.440028839736305 1.07761618860974 -0.0455919804054829 0.0700330192694834 0.467298742649686 -0.644931673121355 0.357854564524473 1.03395933853776 -0.0272699029133808
2.59691101800345 -0.497636042819186 -0.334539631986468 -1.10637781276871 -0.31774793289781 1.08048014932484 -0.0181692652057102 0.0277150094723232 0.467228358081683 -0.582844106505653 0.352708897192178 1.07866280329639 -0.149480425183873
2.65531981198033 -0.561851725497564 -0.349409916298688 -1.08900939664069 -0.191234090720342 1.08088310672935 0.00912014210099822 -0.0138963329861736 0.467214165643854 -0.519031381231788 0.34028977419769 1.10290572962687 -0.275980074923511
2.7140079591977 -0.624742481325532 -0.35694658146635 -1.05083610554979 -0.066630896897721 1.07883629532385 0.0365416341659336 -0.0559621545743531 0.467275377876359 -0.454093813998318 0.320404947300417 1.10679826012414 -0.400644480978638
2.77369513594608 -0.685820119227058 -0.357364722387258 -0.992857538852435 0.0505082237878271 1.07419516813867 0.0644336779003712 -0.0997963226590056 0.467312663495254 -0.388375048911609 0.292931044486887 1.09265386151144 -0.517820887283081
2.83503340000444 -0.744486020610783 -0.350958574383696 -0.917889562840773 0.155454299937516 1.06664478600122 0.0930928390020929 -0.146793268107027 0.467073625046126 -0.322158765390442 0.257865735381603 1.0646828309478 -0.622527924983642
2.8982668921814 -0.799802894527491 -0.338209430059484 -0.830551019401266 0.244460124756746 1.05575474369658 0.122601678914485 -0.198229091182963 0.466079607129449 -0.255951849169091 0.215607751144999 1.02878011058423 -0.710539731886196
2.96323321565363 -0.85071640772623 -0.319909826489589 -0.736597209855132 0.315590685957428 1.04105081471035 0.152809339826774 -0.255215690787929 0.463533264047126 -0.19033440698412 0.167100486662815 0.991812900643059 -0.779123950004555
3.03000546808469 -0.89669100328223 -0.296938868216327 -0.640979073648681 0.369461906838165 1.02190718874554 0.183600975171554 -0.319177337026294 0.458174613041858 -0.125216185463309 0.113337893044774 0.960156410674974 -0.827636519880024
3.09925940058092 -0.937780105712485 -0.2699164942131 -0.546697576641501 0.40838004401632 0.997314021683721 0.215011296639919 -0.392272350456779 0.44796610082583 -0.0595339159712378 0.0549051975731809 0.938969927098279 -0.85634614484215
3.17149053564727 -0.973940118655923 -0.239387684976884 -0.455919527387233 0.434884029088561 0.965985117893691 0.246764868769294 -0.476604848822029 0.429697424745339 0.00795500076222937 -0.00737718379240957 0.932524376209261 -0.864581453833901
3.24452202879094 -1.00414598405745 -0.206979669967653 -0.372716294589109 0.451171850608991 0.927803718764475 0.277136157154954 -0.570391279129087 0.399770539750485 0.0763422652929734 -0.0701564871873006 0.943107573718195 -0.850942390359476
3.3102623521431 -1.02638499424714 -0.177015451542832 -0.304925062310308 0.459632825081917 0.887348676941458 0.302169218571515 -0.661232615726497 0.359368269120288 0.139036317305682 -0.125153767028683 0.966157678036804 -0.819001094202205
3.37322219713233 -1.04369010278022 -0.14792180419884 -0.245649810068092 0.46409116852315 0.842874955505897 0.323182172748533 -0.751888232766832 0.305384177305638 0.200815147274323 -0.175260368549694 0.997538042834923 -0.769475345828788
3.43689734475381 -1.05755246566159 -0.118291090004547 -0.190485958777085 0.466295975601851 0.792063696374161 0.340415904933629 -0.843708945761314 0.232690752823791 0.265488769287426 -0.222124814929082 1.0341949045384 -0.698986728425642
3.49802011724693 -1.06767317944355 -0.089759760395291 -0.141200067959421 0.467127661653936 0.737904462818009 0.352027980387556 -0.927219074101567 0.144163386311171 0.329768716625536 -0.262268219992265 1.06841914206099 -0.611291047965108
3.55793475846835 -1.0747541612979 -0.0617643757718778 -0.0955371650002751 0.467315354427878 0.68013272122275 0.3576233148611 -0.999126159145601 0.0398781731058737 0.394621440075149 -0.295858939089222 1.09466332414587 -0.507193527533752
3.61696633673195 -1.07911137941633 -0.034178932696574 -0.0523123178466184 0.467268496586071 0.619420701108792 0.356583791790561 -1.05490471498314 -0.0770833900313543 0.45969067830753 -0.322404859093987 1.10721703282976 -0.390185106554717
3.67548467042031 -1.08094408666106 -0.00683709594404771 -0.0104196548587863 0.467211667835244 0.556526879951079 0.348450261850877 -1.09125550016661 -0.201820448281463 0.524417206709977 -0.34161316590683 1.1016751550254 -0.265391219553782
3.73392990638593 -1.08033685280431 0.020469405977675 0.0312307369864287 0.467232879089697 0.492190407141696 0.332950278872459 -1.10690431152075 -0.328286472126316 0.58814644566261 -0.353419684850134 1.07567357453432 -0.138946406963382
3.79294206474959 -1.07724070449305 0.0480439290565335 0.0738632006088336 0.467303658901967 0.426897057466918 0.309927295991807 -1.10291544450304 -0.450489486619478 0.650343647026128 -0.357971225048341 1.02905224389421 -0.0168141722824895
3.8532518484297 -1.07143891087955 0.0762270038379283 0.118842494516328 0.467267791853322 0.360929217846848 0.279287699414362 -1.08241888434739 -0.563058407178801 0.710509693032697 -0.355514703252291 0.96357638983106 0.0957906153254786
3.91537877873766 -1.0625575872071 0.105245529825017 0.167540650163122 0.466789435492308 0.294638691466172 0.241154245757561 -1.05035677172116 -0.661288153821594 0.767918895740924 -0.346399775582578 0.882816121558033 0.194498718329285
3.97935615945335 -1.0501453425378 0.135068365893733 0.22114333823485 0.465269710218393 0.22862585682733 0.1961674855004 -1.01317261835814 -0.74144553604495 0.821519485710472 -0.331235851394133 0.792029280123289 0.276175825826557
4.04502654786718 -1.03369201775149 0.165520970507821 0.280812123684084 0.461743790313619 0.163286897385687 0.145379758611692 -0.977706824628406 -0.801678431860115 0.870405120365802 -0.310900729119513 0.696894700944321 0.339934641546495
4.11272413014541 -1.01243519098887 0.196565130757843 0.348266233604579 0.454679633747637 0.0981048036695727 0.0896251766287367 -0.94982924229517 -0.841958327984617 0.914330387319292 -0.28619030738658 0.60156300869059 0.38727869423698
4.18323049691315 -0.985190948871452 0.22820302877778 0.425860218427293 0.441584650709074 0.0317726501033196 0.0294188071844963 -0.934292820025461 -0.862341785090543 0.953418298768129 -0.257621835962277 0.508432601598167 0.420757134381469
4.25630946287298 -0.950874223019516 0.259710202401523 0.514754071617995 0.418836581638821 -0.0364202692599122 -0.0337068633862757 -0.934882309563141 -0.861591962369987 0.987294492279425 -0.226003339015247 0.420128237945145 0.442755380731166
4.32420182177614 -0.912907633381515 0.287102896865828 0.60479878701609 0.385901620010054 -0.100346284489351 -0.0916115507769364 -0.950603825688462 -0.840905684833446 1.01325391787086 -0.195491346088891 0.345805038672371 0.455004064823391
4.38870190637921 -0.870989202168234 0.310615959303295 0.695687197502564 0.340627213955918 -0.162467154359987 -0.144708697928026 -0.977296906004817 -0.802308656498151 1.03345635652822 -0.165907261375269 0.281609708502252 0.461681442542233
4.45406743377057 -0.822424466731535 0.330919847785255 0.790372034162443 0.277453277390043 -0.22746765597129 -0.195320424208079 -1.01251207728517 -0.742682197975679 1.04989212270282 -0.135599423577176 0.222140043122728 0.465228920585636
4.5162461742467 -0.770510656254119 0.345821821719251 0.878759841205409 0.198700198893348 -0.291550783416781 -0.239203975975027 -1.04868223246866 -0.665448285391852 1.0620614396709 -0.106617845744224 0.169922391263247 0.466748086498503
4.57687130958108 -0.714780263502687 0.355072366863453 0.958172899471293 0.103468437459964 -0.356123320924009 -0.276769893159559 -1.08040953873518 -0.570722240953568 1.07090358442669 -0.0783024737038949 0.122236639263883 0.467253803493603
4.63637241488514 -0.655736263835259 0.358032684256677 1.02399766496248 -0.00643747629037704 -0.421106756271086 -0.307535204244091 -1.10171084577602 -0.46087105463223 1.07684302010634 -0.0504974800125864 0.0777131808135439 0.467308530922606
4.69515382670255 -0.594035993197538 0.354149957204495 1.07217096121608 -0.127253826745769 -0.486119305091921 -0.331119572981555 -1.10732773955181 -0.3399852152227 1.08015529828946 -0.0230303842229397 0.035156778335728 0.467239041968469
4.75357804955993 -0.530477933069174 0.343041623001263 1.10011318995926 -0.253442200300304 -0.550513236287358 -0.347308074649439 -1.09361353783007 -0.213767952634337 1.08099116935653 0.00426645164817585 -0.00649965212919076 0.46721015293464
4.81216733420336 -0.465708581039139 0.324494815006248 1.10751488985076 -0.378865821469654 -0.613676965824218 -0.356135969412641 -1.05912175866521 -0.0883957608645822 1.07938554686335 0.0316411544063927 -0.0483931311855436 0.467261582334235
4.87162335976449 -0.400109932877384 0.298376651242997 1.09632248682087 -0.497756738647332 -0.675114088500706 -0.357801331726723 -1.00451114181956 0.0304403522201919 1.07522402137809 0.0594246804837258 -0.0918113450013101 0.46731638642714
4.93263524278597 -0.33395325064826 0.264648149432688 1.07042439817165 -0.60501712589096 -0.734267019192884 -0.352581664344654 -0.932277905733273 0.137863316269026 1.06822026984114 0.0879335149119662 -0.138146492438373 0.467153809621934
4.99553817434499 -0.267695825302275 0.223613021587432 1.03544124688473 -0.69625541258168 -0.790261595887636 -0.34091120727283 -0.846730817734943 0.229913551716224 1.05795742118991 0.117298185685397 -0.188710429149785 0.466341860865456
5.0602082815083 -0.201950575988851 0.176135732263551 0.998165029854197 -0.768397620872206 -0.842019061731744 -0.323531102711619 -0.753541032273174 0.304250094320578 1.04396963772059 0.147395370448068 -0.244623997581024 0.464147526551627
5.12662516706332 -0.136796802283217 0.123253212446988 0.965154673420438 -0.820459285053552 -0.888879002985589 -0.301336041260615 -0.657945918983915 0.361049468945994 1.0256758052688 0.178082828813627 -0.307208754436524 0.459409816107557
5.19537553222766 -0.0713198140950036 0.0656175910203563 0.941772439877995 -0.852695052492106 -0.930825166262957 -0.275000899748491 -0.563274296067231 0.402433394419099 1.00214498035796 0.209383308728134 -0.378498143810764 0.450261658073006
5.26711648490638 -0.00418895008531918 0.00388600399140793 0.932439429770243 -0.864687768560003 -0.967900780986334 -0.245029320045704 -0.471666870292262 0.430977878963691 0.972089731071648 0.241143316054295 -0.460772559477983 0.433709889596312
5.34034934853926 0.0642695108116474 -0.0592171214616574 0.940039837371273 -0.854957473638687 -0.999278099715267 -0.212753524685368 -0.38670434432396 0.448914762493436 0.935008588903614 0.271970646147025 -0.553335493047314 0.40604271114525
5.40670141156776 0.127270644808253 -0.115105455353734 0.961019973969672 -0.82640859043598 -1.02258852409987 -0.182623563092407 -0.317036504332588 0.458402928296292 0.895317879291616 0.297729018446141 -0.643983469637085 0.368005662139688
5.47009402699967 0.189104155008934 -0.166131689210683 0.991149712723408 -0.780222711294889 -1.04073455999303 -0.15338732060851 -0.256354029583094 0.463462042705961 0.851630404984088 0.319519009819192 -0.734795683140314 0.316760668588928
5.53424906755905 0.253841978915064 -0.214145667958393 1.02757814648262 -0.713042486023794 -1.05534748009215 -0.123561000112106 -0.199962522674866 0.466026501648976 0.801505501177086 0.337706668070499 -0.827615623807753 0.247015984374818
5.5956678068298 0.318045897402584 -0.255445485949037 1.0626192934841 -0.628509811678495 -1.06607273694838 -0.0949018698242984 -0.149845063287779 0.467039511436175 0.748026839545789 0.350347355773335 -0.912774230196323 0.16147030024232
5.65578197123948 0.382817372770022 -0.290269539761751 1.09076229456073 -0.527177805512656 -1.0736790546823 -0.0668157710171899 -0.103612974911322 0.467307375792431 0.690861681912278 0.35708531077894 -0.987149319649409 0.0598704297202247
5.71494435086821 0.447880257588778 -0.318121164058987 1.1061784783687 -0.412182549041965 -1.07851243939924 -0.0391688340407239 -0.0600318716768586 0.467281956087107 0.630632181810456 0.35728999809971 -1.04614660669184 -0.055099407045142
5.77352833496265 0.512719535776558 -0.33867437896819 1.10416489857712 -0.288358207507682 -1.08079397840398 -0.0117956878098183 -0.0179758810045386 0.467216940223615 0.568074442627417 0.350470066778007 -1.08618901757258 -0.178858732715933
5.83194465401028 0.576673355583053 -0.351818610867858 1.0819521877901 -0.161753482414336 -1.0806290228838 0.0154971494341191 0.0236320373005012 0.46722286423744 0.503955667300741 0.336321461433738 -1.1055842250906 -0.305469381823103
5.89079892537888 0.639183767745872 -0.357671116256175 1.03899695861613 -0.0384262584434338 -1.07799580176808 0.0429971404751162 0.0659877634895173 0.467292188672476 0.438812034022203 0.314673975781058 -1.10498472210565 -0.428865930229043
5.9508229637187 0.699762116067757 -0.356465779183841 0.97673359356993 0.0762587967342078 -1.07270931467614 0.0710468682010557 0.110435998364063 0.467294518283863 0.372947198608374 0.285418910982784 -1.08716959193399 -0.543553315018071
6.01260206515554 0.757743007267421 -0.348524658835394 0.898400784870503 0.17777108281792 -1.06441986317789 0.0999076585280951 0.158363541839174 0.466932261085018 0.306676855910466 0.248617000307298 -1.05676432670968 -0.644703343902938
6.07625918168059 0.812116887261105 -0.334398700569999 0.808996194417492 0.262685542002494 -1.05268370752655 0.129597361265662 0.210995332339608 0.465661114753809 0.240566820265441 0.204801339304336 -1.0199915267571 -0.728346656756303
6.14161746999977 0.861897513748767 -0.314935658722533 0.714280509692694 0.329643604455326 -1.03701002278233 0.159944441063516 0.269457753599012 0.462592884122094 0.175112509033554 0.154991217659016 -0.983738263291706 -0.79223648857742
6.20889257056621 0.906715758538872 -0.290974907846843 0.61876992922375 0.379788645453425 -1.01670143534355 0.19087653327228 0.335333706286179 0.456322318688507 0.10998567680467 0.100098374574562 -0.95410363550993 -0.836110964141933
6.27884139507706 0.946681408164268 -0.263071801521361 0.525092612398307 0.415593960730735 -0.990646293216411 0.222422429668451 0.410914124682967 0.444565243609016 0.0439648850521373 0.0406493718529086 -0.936006737081275 -0.860159204339751
6.32591398 0.969999421866388 -0.24309406421866 0.466225976277205 0.432360248581001 -0.970016948862323 0.243078149066432 0.466179139043308 0.432371503685281 1.75269959287946E-05 1.59151522263548E-05 -0.932405115320515 -0.864731752266282
