time sunx Sun sunvx sunvy earthx Earth earthvx earthvy
264505549.528822 291543.955903106 23961165.7788797 -0.0896757706960311 0.0464858755824397 52395681365.6269 -110080467276.755 29891.9235653437 14284.7081391868
267428761.617749 103163.459313353 24011147.748985 -0.0323352602910999 -0.00460199983944893 115189180228.878 -39687873193.5018 10778.4200970333 31313.999946483
270347269.042004 121531.683225128 23990135.5944077 0.0442535693336417 0.000470257849502431 109066438924.953 54229324211.7798 -14751.1897778806 29623.2473834992
273265272.311453 335225.659181305 24066587.4712173 0.0944279650500994 0.0586806010358489 37835113606.2268 115643497425.573 -31475.9883500332 10219.799654717
276180681.53817 616298.978290584 24350757.7502466 0.0880704277872376 0.135476979396681 -55855992763.5329 107740952644.853 -29356.8092624126 -15378.993132227
279086421.106441 795556.039046993 24827680.08048 0.0285889997450208 0.184842933110527 -115608346349.003 35299761718.1823 -9529.66658167364 -31834.3110368425
281974629.302023 765458.369770571 25364945.0032894 -0.0484556790192285 0.176805730735511 -105575789923.529 -57777710981.1643 16151.8930064094 -29155.2435785035
284841359.538722 545922.872319039 25794131.0045803 -0.0965851528065882 0.116072879495567 -32397290773.0185 -115468490084.842 32195.0509355293 -8910.95983185554
287688887.831848 269974.65655843 26013530.4578709 -0.0869138281427708 0.0392733508961483 59585447813.851 -103802253700.374 28971.2760475902 16688.8830346172
290524234.424072 101709.765769948 26046737.8624094 -0.0254815206187738 -0.00763697950305853 115673744743.345 -30434772096.325 8493.84020625787 32325.6598343528
293354991.63472 139880.588050611 26025846.84285 0.0510258473131242 0.00310370423573678 102950137316.457 60828845765.2569 -17008.6157710415 28745.4319214211
296185025.85451 361382.580223276 26113623.9145136 0.0972377466612338 0.0651306662172224 29116139925.5687 115848235886.049 -32412.5822204113 8069.77792759251
299012397.722938 634304.719944005 26408273.340992 0.0855439855133817 0.141795268780288 -61857906648.0078 101830889583.077 -28514.661837794 -17485.0895934295
301830566.907129 795316.859377168 26883958.311293 0.0225269952241793 0.187391040372426 -115528619792.396 27194306085.7587 -7508.99840805984 -32683.6801241421
304632255.079426 748475.345575235 27405208.7003549 -0.0543199043848942 0.174368804181677 -99914781858.4181 -63121554836.5932 18106.6347949647 -28342.9347272255
307413773.727193 523510.606414663 27809669.2615435 -0.0989032513197295 0.110399388604809 -24926535471.561 -115108121538.958 32967.7504399098 -7019.79620160292
310177170.919317 255756.563026148 28006372.6909491 -0.0846250906723026 0.0338257162199171 64324812324.6103 -98381967897.0142 28208.3635574341 18504.7612600276
312928910.028857 103467.63023615 28027617.9652428 -0.0202211516036876 -0.0097990107709998 115087789921.276 -23516940229.6072 6740.38386789581 33046.3369236666
315676049.063182 155439.57913184 28007323.8226906 0.056071770047402 0.00519314628576598 97763806956.0461 65057569488.0558 -18690.5900158007 28048.951238078
318422259.837479 380539.143577019 28102582.1459536 0.0992475215722714 0.0699600424250916 22730618807.6529 115086947018.691 -33082.5071907572 6459.98585830281
321165856.21917 645437.611254373 28402179.0737664 0.0836371234708274 0.146415598698066 -65568870418.1319 96925599758.9295 -27879.0411569425 -19025.1995660219
323900842.702594 792527.179988903 28873065.3806737 0.0181217812768149 0.189216118160223 -114598726662.975 21411390045.9633 -6040.59375893837 -33292.039386741
326620438.338034 734711.646461124 29379084.1430014 -0.0585191908967462 0.172630841260241 -95326882153.716 -66271977565.8909 19506.396965582 -27763.6137534137
329321086.356477 507982.141713549 29763567.4374926 -0.100576048440864 0.106407169054942 -19750380571.1911 -114007782565.919 33525.3494802881 -5689.05635164739
332004517.906065 247851.362097151 29943528.2865396 -0.083096473094245 0.0300035770815663 66959879300.9412 -94082145496.2548 27698.8243647483 19778.8076394779
334676636.581502 107199.63549913 29956612.5875286 -0.016651901127129 -0.011377912260599 113843788166.948 -18867889779.2753 5550.63370904291 33572.6374201997
337344043.152203 167527.002295253 29936572.7397934 0.0595236969297219 0.00647679494933858 93734665901.5736 67247422375.1211 -19841.2323099074 27621.0683502205
340010322.996433 392940.890732748 30035307.46092 0.100725153455622 0.0730836372927467 18596703089.075 113737657663.321 -33575.0511518742 5418.78756908444
342674121.294565 650650.427541814 30334855.5982963 0.0825868545017141 0.149464182920747 -67306475847.2804 93216187096.5859 -27528.9515005714 -20041.3943069157
345329993.589963 788208.341695298 30798215.097944 0.0154450017359784 0.190563439102899 -113159113898.442 17854892758.7728 -5148.33391199288 -33741.146367633
347971590.550648 724633.050467972 31290363.246559 -0.0611720486104395 0.171803059766039 -91967350156 -67527737343.692 20390.6828701464 -27487.6865886795
350595391.730947 499020.508612067 31659600.1948179 -0.101824368019155 0.104156657349424 -16763169537.3654 -112469925635.56 33941.4560063848 -4938.88578314123
353202743.92337 245422.191945755 31828212.7810658 -0.0825152899969707 0.0276990942196356 67769602684.7386 -91027177419.9919 27505.0966656568 20546.9685934548
355798987.403934 112098.525298925 31836203.5457286 -0.0148261679400327 -0.0125706797953134 112210824900.348 -16374639428.6848 4942.05598001083 33970.2265984378
358390321.900879 175853.565403044 31815608.696505 0.0614785169481662 0.0067890914122654 90959144865.6418 67660247001.3544 -20492.8389827221 27516.9695292449
360980326.482669 398950.888437693 31913867.7895403 0.10184477266272 0.0744570243065684 16593370520.7587 112037547807.45 -33948.2575542399 4960.99189781052
363568036.730201 650674.828202699 32208855.6386113 0.082536348854448 0.151027428881665 -67314609400.9104 90770271331.5497 -27512.1162848161 -20562.4762938883
366148566.628401 782969.071035596 32662518.5774397 0.0145327655583629 0.191583111300615 -111412690345.209 16397467479.6253 -4844.25518612102 -34081.037100205
368715953.654818 718360.012169045 33142415.9153559 -0.0623526703809958 0.172005968800838 -89876337389.6924 -67111530766.5052 20784.2234603319 -27555.3229336127
371266645.928185 496234.951300937 33500953.285993 -0.10277363940034 0.103678001398921 -15834650433.6566 -110664376302.231 34257.8798001134 -4779.33379964047
373801555.264074 247861.399581759 33663130.0042107 -0.0829816939529397 0.0268517157431692 66956533472.7358 -89233686881.4115 27660.5646509798 20829.4280856103
376325451.30388 117741.582119292 33668626.0060606 -0.0147697994679405 -0.0134795592361564 110329805960.225 -15904067942.2809 4923.26648931344 34273.1864120521
378844168.054641 180436.811901924 33646491.9243649 0.061984035237465 0.00604921436120517 89431396032.6806 66481339626.821 -20661.3450791551 27763.5952129316
381361333.111959 398980.656121946 33740522.528462 0.102685764903493 0.074059731124053 16583447959.3396 110098975837.035 -34228.5883011643 5093.42295864898
383876416.168283 646011.156000126 34026841.2502492 0.0835456190574928 0.151140557432411 -65760052000.0538 89558570831.3217 -27848.539685831 -20600.1858108037
386385100.508972 777055.233150103 34468943.207256 0.0154000481141199 0.192330061612735 -109441411050.046 16899867012.2814 -5133.34937137336 -34330.0205375784
388881786.204948 715740.023391641 34938204.6719217 -0.0620818737508372 0.173278914102606 -89003007797.2258 -65169325644.5348 20693.9579169457 -27979.6380342021
391362847.349048 499208.655118417 35290289.1202953 -0.103454481190229 0.104983006558469 -16825885039.4846 -108644811997.611 34484.8270634096 -5214.33551948983
393828724.250106 254786.466463956 35450553.1938809 -0.0845168728595661 0.0274553012096219 64648177845.3356 -88632360151.965 28172.2909531886 20628.232930126
396283603.585734 124041.363243728 35455923.1985825 -0.0164919061275747 -0.0141129960420205 108229878918.745 -17316059490.5504 5497.30204252485 34484.3320140068
398732968.821718 181540.980386832 35431332.8837543 0.0610335819148658 0.00425398191917629 89063339871.0434 63822804469.9348 -20344.5273049553 28362.0060269412
401180527.642138 393459.041007147 35517687.6705718 0.103234299448137 0.0718874273358239 18423986330.9382 107926172829.548 -34411.4331493792 5817.52422139203
403626214.111536 636945.181403131 35791544.7479166 0.0855975789427932 0.149784172245055 -62738060467.7232 89473019070.0156 -28532.5263142645 -20148.0574150183
406066295.696976 770399.837061284 36220305.7931577 0.0180462262434905 0.192766158012277 -107222945687.107 19218295910.78 -6015.40874783023 -34475.3860040922
408495530.322203 716395.132224503 36680321.8398278 -0.0603256296457066 0.175584764977587 -89221377408.1806 -61777783513.8741 20108.5432152355 -28748.2549925291
410910198.83353 507512.925977378 37029809.8334402 -0.103805035269144 0.108068385953703 -19593975325.8057 -106364957431.898 34601.6784230479 -6242.79531790089
413310246.522893 266013.777860113 37192380.7716341 -0.0870663303439085 0.0295580384529372 60905740713.2824 -89081854262.3604 29022.1101146361 19927.3205156876
415699260.060653 131197.804600114 37199968.0857136 -0.0199862192584648 -0.0143881207171561 105844398466.615 -20466140069.7344 6662.0730861549 34576.040239052
418082368.719615 179639.678183462 37172275.3089022 0.0585675824156679 0.00147561669941505 89697107272.1658 59733757139.8287 -19522.5274718893 29288.1277668617
420463369.974015 382830.896882988 37247901.2711033 0.103386300483659 0.067952401017776 21966701038.9903 105431316174.45 -34462.1001612198 7129.19966074135
422842679.61732 623583.789558562 37505750.0124275 0.0885992750999623 0.146887637236316 -58284263186.201 90337572659.2953 -29533.0916999875 -19182.5457454386
425217167.354589 762670.753783887 37919292.1032753 0.0224524505404683 0.192763685626841 -104646584594.643 23202449616.5151 -7484.15018015613 -34474.5618756136
427581961.944581 719748.722655398 38371042.6310075 -0.0570002339208445 0.178809811302756 -90339240885.1465 -56957480962.9944 19000.0779736148 -29823.270434252
429933253.837911 520695.347594539 38721316.5851571 -0.103674580471766 0.112911022021765 -23988115864.8603 -103693997297.442 34558.1934905885 -7857.00734058829
432270483.046654 281516.232099136 38890171.3799897 -0.0904984933540919 0.0332558909625671 55738255966.9408 -90376247248.1144 30166.1644513639 18694.7030124776
434596616.057438 139652.484843973 38902459.4242401 -0.0252246887138587 -0.014134521904678 103026171718.662 -25200025093.4301 8408.22957128621 34491.5073015593
436916407.326633 175396.548897958 38871462.7707225 0.0544814727475534 -0.00213602762973669 91111483700.6666 54215572597.3846 -18160.4909158512 30492.0092099122
439233732.981476 367578.346028573 38933789.3880894 0.102951817597044 0.0622915629430488 27050884657.1281 102449987335.744 -34317.2725323481 9016.1456856504
441549494.484185 605904.899182606 39172288.9317794 0.0923789194064677 0.142338752455914 -52391299727.5496 91913512851.9281 -30792.9731354893 -17666.2508186381
443861183.011246 753317.103300751 39568495.9820389 0.0285716889476089 0.192110404837012 -101528701100.265 28686576304.1015 -9523.89631586965 -34256.8016123372
446164326.473231 725037.31903984 40012390.468397 -0.0519837914609909 0.18275972775007 -92102106346.6277 -50690644299.2643 17327.9304869969 -31139.9092500233
448455048.772496 538248.513321596 40366266.9160928 -0.102828924353613 0.119456066093477 -29839171107.2133 -100431754218.802 34276.3081178708 -10038.6886978257
450732288.796113 301367.931670563 40545164.2328632 -0.0945996437676891 0.0386797281259314 49121022776.4644 -92247989307.9561 31533.2145892297 16886.7572913562
452998372.213101 150042.993652253 40564898.7567863 -0.032144134673281 -0.0130999816045448 99562668782.5676 -31342203840.118 10714.7115577603 34146.6605348482
455257643.552172 169657.819339376 40530991.7952716 0.0486398923162407 -0.00634790047435334 93024393553.5265 47241213105.4721 -16213.2974387469 31895.9668247844
457514026.511577 348258.244973312 40578030.08423 0.101661623034682 0.054981090249963 33490918342.2145 98756863952.0363 -33887.2076782273 11452.969916679
459768897.498842 583819.142111691 40794046.596239 0.0966800458234307 0.135999719002027 -45029380703.9117 93901413920.8129 -32226.6819411436 -15553.2396673425
462020386.634627 741617.485400315 41170471.9018486 0.0363124287471842 0.190517239253527 -97628828466.7866 35475654491.6428 -12104.1429157281 -33725.7464178425
464264461.54923 731314.196255395 41606212.7815022 -0.0451341258881685 0.187153148436732 -94194398751.8132 -42942758445.7509 15044.7086293895 -32604.3828122439
466497223.261845 559565.342729427 41965833.946435 -0.100958853879306 0.127598891671139 -36944780909.8238 -96324840277.8333 33652.9512931021 -12752.9638903796
468717129.843054 325677.490329016 42158291.751306 -0.0990668555394468 0.0459758906960591 41017836556.9796 -94368627879.6172 33022.2851798156 14454.7031013137
470925848.65218 163153.593683933 42188554.3480824 -0.040626978328437 -0.0109595940728299 95192468772.0075 -38680517949.1848 13542.326109479 33433.1980242766
473127267.917348 163449.799825651 42152853.0943091 0.0408974410134295 -0.0108366355049839 95093733391.4348 38778161758.4432 -13632.4803378098 33392.2118349946
475325308.95944 325549.880377499 42183311.6062912 0.0991775496889931 0.0461565875543196 41060373207.4852 94082982737.1188 -33059.1832296644 14394.4708152268
477521796.109718 557241.980645885 42373968.1486224 0.101154756017207 0.127729661048141 -36170326881.9769 95942185370.6781 -33718.2520057357 -12796.5536827137
