0 0
-0.00932461698299449 -0.00864662852643966


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586
-0.240509782236224 -0.2047602860646


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586
-0.240509782236224 -0.2047602860646
-0.300003987135498 -0.244509356528037


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586
-0.240509782236224 -0.2047602860646
-0.300003987135498 -0.244509356528037
-0.360007766665205 -0.278807979323513


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586
-0.240509782236224 -0.2047602860646
-0.300003987135498 -0.244509356528037
-0.360007766665205 -0.278807979323513
-0.42040265684544 -0.307238855484357


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
-0.180440385331257 -0.159263713461586
-0.240509782236224 -0.2047602860646
-0.300003987135498 -0.244509356528037
-0.360007766665205 -0.278807979323513
-0.42040265684544 -0.307238855484357
-0.480874703245073 -0.329484068547304


0 0
-0.00932461698299449 -0.00864662852643966
-0.0279868883276417 -0.0259234215868131
-0.0654539153745925 -0.0602952443064007
-0.122929481937925 -0.111364348402128
